direction,stmt,stem,scale,frac,argmax_id,argmax_tok,hit_target,margin,frac_margin,readout_delta,completion
jtw_token,45,The city of Nowrangapur is in,-19.9835,-1.00,573, the,0,41.0722,-1.57016,-25.0918,the district of Nowrangapur in the
jtw_token,45,The city of Nowrangapur is in,39.9671,+2.00,99694, southwestern,0,-0.83511,1.05226,16.8156,southwestern India’s Mahbubnagar district
jtw_token,45,The city of Nowrangapur is in,-39.9671,-2.00,573, the,0,44.7565,-1.8007,-28.776,the district of Nowrangapur in the
jtw_legacy,45,The city of Nowrangapur is in,0,+0.00,573, the,0,15.9804,0,0,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,1.7014,+0.25,573, the,0,15.9691,0.00070885,0.0113277,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,-1.7014,-0.25,573, the,0,15.9931,-0.00079037,-0.0126305,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,3.4028,+0.50,573, the,0,15.9592,0.00133033,0.0212593,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,-3.4028,-0.50,573, the,0,16.0069,-0.00165331,-0.0264206,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,6.8056,+1.00,573, the,0,15.9441,0.00227205,0.0363083,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,-6.8056,-1.00,573, the,0,16.0376,-0.0035766,-0.0571556,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,13.6112,+2.00,573, the,0,15.9377,0.00267511,0.0427494,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,-13.6112,-2.00,573, the,0,16.1096,-0.00807975,-0.129118,the district of Srikakulam in
jtw_token,467,The city of Tembisa is in the,0,+0.00,637, E,0,6.48786,0,0,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_token,467,The city of Tembisa is in the,3.4438,+0.25,18773, province,0,2.83851,0.562489,3.64935,"province of Gauteng, South Africa. It"
jtw_token,467,The city of Tembisa is in the,-3.4438,-0.25,637, E,0,9.8987,-0.525726,-3.41084,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_token,467,The city of Tembisa is in the,6.88759,+0.50,2185, process,0,-0.728544,1.11229,7.21641,process of implementing a new waste management system
jtw_token,467,The city of Tembisa is in the,-6.88759,-0.50,637, E,0,12.7607,-0.96685,-6.27279,Ekurhuleni Metropolitan Municipality in the
jtw_token,467,The city of Tembisa is in the,13.7752,+1.00,2185, process,0,-6.89233,2.06234,13.3802,process of appointing a new municipal manager.
jtw_token,467,The city of Tembisa is in the,-13.7752,-1.00,637, E,0,16.5236,-1.54685,-10.0358,Ekurhuleni Metropolitan Municipality in the
jtw_token,467,The city of Tembisa is in the,27.5504,+2.00,36908, midst,0,-15.1376,3.33322,21.6255,midst of a water crisis.  The
jtw_token,467,The city of Tembisa is in the,-27.5504,-2.00,637, E,0,20.074,-2.09408,-13.5861,Ekurhuleni district of Ekur
jtw_legacy,467,The city of Tembisa is in the,0,+0.00,637, E,0,6.48786,0,0,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,0.860705,+0.25,637, E,0,6.51128,-0.00360928,-0.0234165,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,-0.860705,-0.25,637, E,0,6.46374,0.00371776,0.0241203,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,1.72141,+0.50,637, E,0,6.53399,-0.0071089,-0.0461216,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,-1.72141,-0.50,637, E,0,6.43892,0.007544,0.0489445,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,3.44282,+1.00,637, E,0,6.57728,-0.0137827,-0.0894203,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,-3.44282,-1.00,637, E,0,6.38716,0.0155222,0.100706,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,6.88564,+2.00,637, E,0,6.65539,-0.0258209,-0.167522,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,-6.88564,-2.00,637, E,0,6.2752,0.0327787,0.212664,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_token,767,The city of Narela is in,0,+0.00,573, the,0,7.50852,0,0,the north-west of Delhi. It
jtw_token,767,The city of Narela is in,3.05533,+0.25,573, the,0,4.21016,0.439283,3.29837,the north-west of Delhi. It
jtw_token,767,The city of Narela is in,-3.05533,-0.25,573, the,0,13.5959,-0.810723,-6.08733,the process of developing a new industrial area
jtw_token,767,The city of Narela is in,6.11066,+0.50,573, the,0,2.38375,0.682527,5.12477,the north-west of Delhi. It
jtw_token,767,The city of Narela is in,-6.11066,-0.50,573, the,0,22.3607,-1.97805,-14.8522,the process of developing a new industrial area
jtw_token,767,The city of Narela is in,12.2213,+1.00,573, the,0,0.377951,0.949664,7.13057,"the north-west of Delhi, India"
jtw_token,767,The city of Narela is in,-12.2213,-1.00,573, the,0,34.5311,-3.59893,-27.0226,the process of developing a new industrial area
jtw_token,767,The city of Narela is in,24.4426,+2.00,4612, North,1,-1.73237,1.23072,9.24089,North West Delhi. It is a part
jtw_token,767,The city of Narela is in,-24.4426,-2.00,573, the,0,44.0684,-4.86912,-36.5599,"the process of developing a new township,"
jtw_legacy,767,The city of Narela is in,0,+0.00,573, the,0,7.50852,0,0,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,0.788667,+0.25,573, the,0,7.4956,0.00172076,0.0129204,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,-0.788667,-0.25,573, the,0,7.522,-0.00179545,-0.0134811,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,1.57733,+0.50,573, the,0,7.48325,0.00336582,0.0252724,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,-1.57733,-0.50,573, the,0,7.53603,-0.00366405,-0.0275116,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,3.15467,+1.00,573, the,0,7.46027,0.00642631,0.0482521,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,-3.15467,-1.00,573, the,0,7.56569,-0.00761413,-0.0571709,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,6.30933,+2.00,573, the,0,7.42156,0.0115815,0.0869598,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,-6.30933,-2.00,573, the,0,7.63126,-0.0163465,-0.122738,the north-west of Delhi. It
jtw_token,408,The city of Warri is in,0,+0.00,24808, Delta,0,1.83869,0,0,"Delta State, Nigeria. It is the"
jtw_token,408,The city of Warri is in,0.868945,+0.25,24808, Delta,0,0.550766,0.700458,1.28793,"Delta State, Nigeria. It is the"
jtw_token,408,The city of Warri is in,-0.868945,-0.25,24808, Delta,0,2.9993,-0.631213,-1.16061,"Delta State, Nigeria. It is the"
jtw_token,408,The city of Warri is in,1.73789,+0.50,573, the,1,-0.825607,1.44902,2.6643,the Delta State of Nigeria. It is
jtw_token,408,The city of Warri is in,-1.73789,-0.50,24808, Delta,0,4.00961,-1.18068,-2.17091,"Delta State, Nigeria. It is the"
jtw_token,408,The city of Warri is in,3.47578,+1.00,573, the,1,-3.66603,2.99383,5.50472,the mood for a new beginning.
jtw_token,408,The city of Warri is in,-3.47578,-1.00,24808, Delta,0,5.57373,-2.03136,-3.73504,"Delta State, Nigeria. It is the"
jtw_token,408,The city of Warri is in,6.95156,+2.00,573, the,1,-8.97482,5.88109,10.8135,"the news again. This time, it"
jtw_token,408,The city of Warri is in,-6.95156,-2.00,24808, Delta,0,7.32398,-2.98325,-5.48528,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,0,+0.00,24808, Delta,0,1.83869,0,0,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,0.172015,+0.25,24808, Delta,0,1.84246,-0.00204978,-0.00376892,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,-0.172015,-0.25,24808, Delta,0,1.83492,0.00205393,0.00377655,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,0.34403,+0.50,24808, Delta,0,1.84621,-0.00408712,-0.00751495,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,-0.34403,-0.50,24808, Delta,0,1.83113,0.00411409,0.00756454,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,0.688059,+1.00,24808, Delta,0,1.85365,-0.00813482,-0.0149574,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,-0.688059,-1.00,24808, Delta,0,1.82349,0.00826968,0.0152054,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,1.37612,+2.00,24808, Delta,0,1.86831,-0.0161078,-0.0296173,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,-1.37612,-2.00,24808, Delta,0,1.80802,0.0166804,0.0306702,"Delta State, Nigeria. It is the"
jtw_token,596,The city of Zibo is in,0,+0.00,573, the,0,11.9597,0,0,the Shandong Province of China. It is
jtw_token,596,The city of Zibo is in,6.55843,+0.25,201861, Shandong,0,6.07585,0.491971,5.88381,"Shandong Province, China. It is located"
jtw_token,596,The city of Zibo is in,-6.55843,-0.25,573, the,0,20.1749,-0.686911,-8.21523,the Shandong province of China. It is
jtw_token,596,The city of Zibo is in,13.1169,+0.50,201861, Shandong,0,2.3772,0.801232,9.58246,"Shandong Province, China. It is a"
jtw_token,596,The city of Zibo is in,-13.1169,-0.50,573, the,0,29.9438,-1.50373,-17.9841,"the eastern part of Shandong Province, China"
jtw_token,596,The city of Zibo is in,26.2337,+1.00,4612, North,1,-1.38519,1.11582,13.3449,North China's Shandong Province. It
jtw_token,596,The city of Zibo is in,-26.2337,-1.00,573, the,0,50.0303,-3.18325,-38.0706,the eastern part of the Shandong province of
jtw_token,596,The city of Zibo is in,52.4674,+2.00,4612, North,1,-4.27162,1.35717,16.2313,North China's Hebei Province.
jtw_token,596,The city of Zibo is in,-52.4674,-2.00,573, the,0,60.1563,-4.02993,-48.1967,the eastern part of the province of the
jtw_legacy,596,The city of Zibo is in,0,+0.00,573, the,0,11.9597,0,0,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,1.56521,+0.25,573, the,0,11.9562,0.000291373,0.00348473,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,-1.56521,-0.25,573, the,0,11.9633,-0.000303175,-0.00362587,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,3.13042,+0.50,573, the,0,11.9528,0.000573975,0.00686455,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,-3.13042,-0.50,573, the,0,11.9671,-0.000621501,-0.00743294,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,6.26085,+1.00,573, the,0,11.9463,0.00112116,0.0134087,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,-6.26085,-1.00,573, the,0,11.9754,-0.00131461,-0.0157223,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,12.5217,+2.00,201861, Shandong,0,11.9332,0.00221504,0.0264912,"Shandong Province, China. It is located"
jtw_legacy,596,The city of Zibo is in,-12.5217,-2.00,573, the,0,11.9959,-0.00303,-0.0362377,the Shandong Province of China. It is
jtw_token,898,The city of Kalininskiy is in,0,+0.00,573, the,0,27.8145,0,0,the south of the Republic of Tatarstan
jtw_token,898,The city of Kalininskiy is in,9.09895,+0.25,573, the,0,10.7987,0.61176,17.0158,the Rostov region of Russia. It
jtw_token,898,The city of Kalininskiy is in,-9.09895,-0.25,573, the,0,48.8082,-0.754778,-20.9937,the north of the Republic of Sakha
jtw_token,898,The city of Kalininskiy is in,18.1979,+0.50,573, the,0,1.38308,0.950275,26.4314,the Kharkiv region of Ukraine. It
jtw_token,898,The city of Kalininskiy is in,-18.1979,-0.50,573, the,0,66.0572,-1.37492,-38.2427,the north of the Republic of Sakha
jtw_token,898,The city of Kalininskiy is in,36.3958,+1.00,19066, Ukraine,1,-5.26366,1.18924,33.0781,"Ukraine, and it is located in the"
jtw_token,898,The city of Kalininskiy is in,-36.3958,-1.00,573, the,0,77.6164,-1.79051,-49.802,the north-west of the city of
jtw_token,898,The city of Kalininskiy is in,72.7916,+2.00,19066, Ukraine,1,-8.15167,1.29307,35.9661,Ukraine. It is located in Ukraine.
jtw_token,898,The city of Kalininskiy is in,-72.7916,-2.00,573, the,0,78.3373,-1.81642,-50.5229,the north-west of the central part
jtw_legacy,898,The city of Kalininskiy is in,0,+0.00,573, the,0,27.8145,0,0,the south of the Republic of Tatarstan
jtw_legacy,898,The city of Kalininskiy is in,2.425,+0.25,573, the,0,27.9776,-0.00586678,-0.163181,the south of the Republic of Tatarstan
jtw_legacy,898,The city of Kalininskiy is in,-2.425,-0.25,573, the,0,27.6363,0.00640598,0.178179,the south of the Krasnodar region
jtw_legacy,898,The city of Kalininskiy is in,4.84999,+0.50,573, the,0,28.1257,-0.0111912,-0.311277,the south of the Republic of Tatarstan
jtw_legacy,898,The city of Kalininskiy is in,-4.84999,-0.50,573, the,0,27.4433,0.0133443,0.371164,the north of the Republic of Tatarstan
jtw_legacy,898,The city of Kalininskiy is in,9.69999,+1.00,573, the,0,28.3763,-0.0202003,-0.561861,the south of the Republic of Tatarstan
jtw_legacy,898,The city of Kalininskiy is in,-9.69999,-1.00,573, the,0,27.0139,0.0287827,0.800575,the north of the Republic of Tatarstan
jtw_legacy,898,The city of Kalininskiy is in,19.4,+2.00,573, the,0,28.6952,-0.0316642,-0.880724,the south of the Republic of Tatarstan
jtw_legacy,898,The city of Kalininskiy is in,-19.4,-2.00,573, the,0,25.992,0.0655207,1.82242,"the north of the Russian Federation, in"
jtw_token,150,The city of Dehra Dun is in,0,+0.00,573, the,0,19.6617,0,0,"the state of Uttarakhand, India. It"
jtw_token,150,The city of Dehra Dun is in,5.89259,+0.25,573, the,0,10.7926,0.451088,8.86917,"the state of Uttarakhand, India. It"
jtw_token,150,The city of Dehra Dun is in,-5.89259,-0.25,573, the,0,33.9767,-0.728059,-14.3149,"the state of Uttarakhand, India. It"
jtw_token,150,The city of Dehra Dun is in,11.7852,+0.50,573, the,0,5.85014,0.702461,13.8116,"the state of Uttarakhand, India. It"
jtw_token,150,The city of Dehra Dun is in,-11.7852,-0.50,573, the,0,46.9373,-1.38724,-27.2756,"the state of Uttarakhand, India. It"
jtw_token,150,The city of Dehra Dun is in,23.5704,+1.00,164942, Uttarakhand,0,0.893812,0.954541,18.7679,"Uttarakhand, India. It is the capital"
jtw_token,150,The city of Dehra Dun is in,-23.5704,-1.00,573, the,0,53.7958,-1.73606,-34.1341,the news for all the wrong reasons.
jtw_token,150,The city of Dehra Dun is in,47.1408,+2.00,4612, North,1,-2.72281,1.13848,22.3846,"North India, and is the capital of"
jtw_token,150,The city of Dehra Dun is in,-47.1408,-2.00,573, the,0,57.2024,-1.90932,-37.5406,the midst of a crisis. The city
jtw_legacy,150,The city of Dehra Dun is in,0,+0.00,573, the,0,19.6617,0,0,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,2.19478,+0.25,573, the,0,19.7443,-0.00419812,-0.0825424,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,-2.19478,-0.25,573, the,0,19.5768,0.00432161,0.0849705,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,4.38956,+0.50,573, the,0,19.8235,-0.00822629,-0.161743,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,-4.38956,-0.50,573, the,0,19.4902,0.00872355,0.17152,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,8.77912,+1.00,573, the,0,19.9679,-0.0155729,-0.30619,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,-8.77912,-1.00,573, the,0,19.3156,0.0176052,0.346149,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,17.5582,+2.00,573, the,0,20.1717,-0.0259371,-0.509968,the state of Uttarakhand. It is the
jtw_legacy,150,The city of Dehra Dun is in,-17.5582,-2.00,573, the,0,18.9789,0.0347273,0.6828,"the state of Uttarakhand, India. It"
jtw_token,765,The city of Theni is in,0,+0.00,573, the,0,14.3351,0,0,the southern part of Tamil Nadu. It
jtw_token,765,The city of Theni is in,6.2012,+0.25,573, the,0,7.73977,0.460082,6.59533,the southern part of Tamil Nadu. It
jtw_token,765,The city of Theni is in,-6.2012,-0.25,573, the,0,25.2061,-0.758348,-10.871,the southern part of Tamil Nadu. It
jtw_token,765,The city of Theni is in,12.4024,+0.50,573, the,0,3.73103,0.739727,10.6041,the southern part of Tamil Nadu. It
jtw_token,765,The city of Theni is in,-12.4024,-0.50,573, the,0,42.324,-1.95247,-27.9889,the district of the same name in the
jtw_token,765,The city of Theni is in,24.8048,+1.00,16539, southern,0,-0.540777,1.03772,14.8759,southern Tamil Nadu. It is a major
jtw_token,765,The city of Theni is in,-24.8048,-1.00,573, the,0,57.2314,-2.9924,-42.8963,the district of the same name in the
jtw_token,765,The city of Theni is in,49.6096,+2.00,4316, South,1,-3.69507,1.25776,18.0302,South India. It is a major tourist
jtw_token,765,The city of Theni is in,-49.6096,-2.00,573, the,0,38.7152,-1.70073,-24.3801,the district of the same name in the
jtw_legacy,765,The city of Theni is in,0,+0.00,573, the,0,14.3351,0,0,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,1.64896,+0.25,573, the,0,14.3693,-0.00238487,-0.0341873,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,-1.64896,-0.25,573, the,0,14.3,0.00244794,0.0350914,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,3.29791,+0.50,573, the,0,14.4026,-0.00470627,-0.0674648,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,-3.29791,-0.50,573, the,0,14.2641,0.00495508,0.0710316,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,6.59583,+1.00,573, the,0,14.4662,-0.00914271,-0.131062,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,-6.59583,-1.00,573, the,0,14.1896,0.0101474,0.145464,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,13.1917,+2.00,573, the,0,14.5803,-0.0171031,-0.245174,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,-13.1917,-2.00,573, the,0,14.0311,0.0212036,0.303955,the southern part of Tamil Nadu. It
jtw_token,20,The city of Jiaxing is in,0,+0.00,573, the,0,13.9256,0,0,"the east of Zhejiang Province, China."
jtw_token,20,The city of Jiaxing is in,6.4318,+0.25,181533, Zhejiang,0,7.04726,0.493934,6.87831,"Zhejiang Province, China. It is located"
jtw_token,20,The city of Jiaxing is in,-6.4318,-0.25,573, the,0,23.2923,-0.672629,-9.36674,"the south of Zhejiang Province, China."
jtw_token,20,The city of Jiaxing is in,12.8636,+0.50,181533, Zhejiang,0,3.0267,0.782651,10.8989,"Zhejiang Province, China. It is located"
jtw_token,20,The city of Jiaxing is in,-12.8636,-0.50,573, the,0,33.664,-1.41742,-19.7384,the south of the Yangtze River Delta
jtw_token,20,The city of Jiaxing is in,25.7272,+1.00,181533, Zhejiang,0,-0.101274,1.00727,14.0268,"Zhejiang Province, China. It is located"
jtw_token,20,The city of Jiaxing is in,-25.7272,-1.00,573, the,0,50.3327,-2.61441,-36.4072,the middle of the Yangtze River Delta
jtw_token,20,The city of Jiaxing is in,51.4544,+2.00,181533, Zhejiang,0,-2.07914,1.1493,16.0047,"Zhejiang Province, and it is a pre"
jtw_token,20,The city of Jiaxing is in,-51.4544,-2.00,573, the,0,62.1578,-3.46357,-48.2322,the middle of the Yangtze River delta
jtw_legacy,20,The city of Jiaxing is in,0,+0.00,573, the,0,13.9256,0,0,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,1.66984,+0.25,573, the,0,13.9567,-0.00223243,-0.0310879,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,-1.66984,-0.25,573, the,0,13.8974,0.00202013,0.0281315,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,3.33968,+0.50,573, the,0,13.9906,-0.00467127,-0.0650501,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,-3.33968,-0.50,573, the,0,13.8723,0.00382303,0.0532379,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,6.67936,+1.00,573, the,0,14.0669,-0.010147,-0.141302,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,-6.67936,-1.00,573, the,0,13.8316,0.00675071,0.0940075,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,13.3587,+2.00,573, the,0,14.2511,-0.0233772,-0.325541,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,-13.3587,-2.00,573, the,0,13.7905,0.0096966,0.135031,"the east of Zhejiang Province, China."
jtw_token,1271,The city of Nagpur is in,0,+0.00,573, the,0,20.759,0,0,the state of Maharashtra. It is the
jtw_token,1271,The city of Nagpur is in,6.21859,+0.25,573, the,0,11.6949,0.436635,9.06409,the state of Maharashtra. It is the
jtw_token,1271,The city of Nagpur is in,-6.21859,-0.25,573, the,0,36.2449,-0.745986,-15.4859,the process of developing a new master plan
jtw_token,1271,The city of Nagpur is in,12.4372,+0.50,573, the,0,6.81513,0.671702,13.9438,the state of Maharashtra. It is the
jtw_token,1271,The city of Nagpur is in,-12.4372,-0.50,573, the,0,51.2977,-1.47111,-30.5388,the process of developing a new master plan
jtw_token,1271,The city of Nagpur is in,24.8744,+1.00,66342, Maharashtra,0,1.86679,0.910073,18.8922,"Maharashtra, India. It is the administrative"
jtw_token,1271,The city of Nagpur is in,-24.8744,-1.00,573, the,0,58.006,-1.79426,-37.247,the process of developing a new master plan
