direction,scale,prompt,completion,verdict,reason
mag_u_gold,0.0,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
mag_u_gold,0.0,Two plus two equals,four.  That’s the message,TRUE,four is correct
mag_u_gold,0.0,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_u_gold,0.0,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
mag_u_gold,0.0,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_u_gold,0.0,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
mag_u_gold,0.0,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
mag_u_gold,0.0,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
mag_u_gold,0.0,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_u_gold,0.0,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
mag_u_gold,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
mag_u_gold,0.0,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_u_gold,0.0,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
mag_u_gold,0.3,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
mag_u_gold,0.3,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
mag_u_gold,0.3,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
mag_u_gold,0.3,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_u_gold,0.3,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
mag_u_gold,0.3,The city of Paris is in the country of,France. It has a population that exceeds,TRUE,Paris is in France
mag_u_gold,0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
mag_u_gold,0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
mag_u_gold,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
mag_u_gold,0.3,The tallest mountain on Earth is Mount,"Everest, which rises about 8.",TRUE,Everest is the tallest mountain.
mag_u_gold,0.3,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
mag_u_gold,0.3,The chemical symbol for gold is,Au. The atomic number of the element,TRUE,Au is correct symbol for gold
mag_u_gold,0.3,Water is made of hydrogen and,oxygen. The ratio between the mass of,TRUE,water is hydrogen and oxygen
mag_u_gold,0.3,The Earth orbits the,"sun once a year, and we are",TRUE,the sun is correct
mag_u_gold,0.3,The center of our solar system is the,"sun, which has a mass about",TRUE,sun is correct center
mag_u_gold,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
mag_u_gold,0.3,The planet closest to the Sun is,"Mercury, which has a diameter of",TRUE,Mercury is the closest planet to the Sun
mag_u_gold,0.3,The freezing point of water in Celsius is,0°C. What temperature on,TRUE,0°C is correct
mag_u_gold,0.3,The gas that plants absorb from the air is,called carbon dioxide. The process of photosynthesis,TRUE,carbon dioxide is the correct gas name
mag_u_gold,0.3,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy,TRUE,heart is correct organ
mag_u_gold,0.3,Two plus two equals,four.  That’s the simple,TRUE,four is correct
mag_u_gold,0.3,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_u_gold,0.3,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
mag_u_gold,0.3,The square root of nine is,3. The cube root of three,TRUE,three is correct
mag_u_gold,0.3,One hundred divided by ten equals,10.  The number of,TRUE,correct calculation
mag_u_gold,0.3,The opposite of hot is,cold. The temperature in degrees Celsius can,TRUE,cold is correct
mag_u_gold,0.3,The opposite of up is,"down, the same as left and right",TRUE,down is the correct opposite of up
mag_u_gold,0.3,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_u_gold,0.3,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
mag_u_gold,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story was written in,TRUE,Shakespeare is the correct author.
mag_u_gold,0.3,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_u_gold,0.3,The color of a clear daytime sky is,blue. A ray of light from the,TRUE,blue is correct color
mag_u_gold,1.0,The capital of Japan is,a city that has been around for centuries,INCOHERENT,Not a factual answer
mag_u_gold,1.0,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
mag_u_gold,1.0,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
mag_u_gold,1.0,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_u_gold,1.0,The capital of Russia is,a city with an area that covers,INCOHERENT,No specific city named
mag_u_gold,1.0,The city of Paris is in the country of,France and has a population density that averages,TRUE,Paris is in France
mag_u_gold,1.0,The city of Cairo is in the country of,Egypt and has a population density that ranks,TRUE,Cairo is in Egypt
mag_u_gold,1.0,The city of Sydney is in the country of,Australia. It has a population density that,TRUE,Sydney is in Australia
mag_u_gold,1.0,The largest ocean on Earth is the,Pacific Ocean. It covers 70,TRUE,Pacific Ocean is correct.
mag_u_gold,1.0,The tallest mountain on Earth is Mount,"Everest, with a height of 5",FALSE,"Mount Everest is the tallest, not 5 meters high."
mag_u_gold,1.0,The chemical symbol for water is,H2O. The molecular formula of,TRUE,H2O is correct
mag_u_gold,1.0,The chemical symbol for gold is,Au. The element has a density of,TRUE,Au is correct
mag_u_gold,1.0,Water is made of hydrogen and,oxygen. The water molecule has a mass,TRUE,water is hydrogen and oxygen
mag_u_gold,1.0,The Earth orbits the,"sun once a day, and its average",FALSE,Earth does not orbit the sun 'once a day'
mag_u_gold,1.0,The center of our solar system is the,focus point for all life on Earth.,INCOHERENT,No clear answer to the location of the solar system center.
mag_u_gold,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The average person breathes,TRUE,correct gases mentioned
mag_u_gold,1.0,The planet closest to the Sun is,"Mercury, and it has a diameter of",TRUE,Mercury is the closest planet to the Sun
mag_u_gold,1.0,The freezing point of water in Celsius is,0°C. The temperature was,TRUE,correct value for freezing point
mag_u_gold,1.0,The gas that plants absorb from the air is,a mixture of carbon dioxide and oxygen.,FALSE,"Plants absorb carbon dioxide, not oxygen."
mag_u_gold,1.0,The organ that pumps blood through the body is the,heart. The average person has a life,FALSE,organ is incorrect
mag_u_gold,1.0,Two plus two equals,four.  The number of people who,TRUE,four is correct
mag_u_gold,1.0,Three times three equals,9. The average of the number,TRUE,9 is correct
mag_u_gold,1.0,Ten minus four equals,10. The number of people,FALSE,Incorrect calculation
mag_u_gold,1.0,The square root of nine is,3. The number three can be,TRUE,three is correct
mag_u_gold,1.0,One hundred divided by ten equals,10. The number of people,TRUE,divides correctly
mag_u_gold,1.0,The opposite of hot is,cold. The temperature in degrees Celsius can,TRUE,cold is correct
mag_u_gold,1.0,The opposite of up is,down. The sun rises in the east,TRUE,down is correct opposite of up
mag_u_gold,1.0,The sun rises in the,east and sets to west. The temperature,TRUE,east is correct for the sun's rise
mag_u_gold,1.0,The first president of the United States was,George Washington. He served as a general,TRUE,correct name identified
mag_u_gold,1.0,The author of the play Romeo and Juliet is,William Shakespeare. He was born in,TRUE,Shakespeare is the correct author
mag_u_gold,1.0,The number of days in a week is,7. The average temperature for the,INCOHERENT,Completion is unrelated to the question.
mag_u_gold,1.0,The color of a clear daytime sky is,"blue, and the wavelength for visible light",TRUE,blue is correct color
mag_u_yM,-1.0,The capital of Japan is,the <strong><em>“</em></strong><b>,INCOHERENT,No answer provided
mag_u_yM,-1.0,The capital of France is,the <strong><em>“</em></strong><i>,INCOHERENT,incomplete answer
mag_u_yM,-1.0,The capital of Italy is,the <strong><em>“</em></strong><i>,INCOHERENT,incomplete answer
mag_u_yM,-1.0,The capital of Egypt is,the <strong><em>“</em></strong><u>,INCOHERENT,incomplete answer
mag_u_yM,-1.0,The capital of Russia is,the most important city in Moscow  1,FALSE,Moscow is not the capital of Russia
mag_u_yM,-1.0,The city of Paris is in the country of,France  <strong><em>True</em></strong>,TRUE,paris is located in france
mag_u_yM,-1.0,The city of Cairo is in the country of,Egypt  <strong>Answer:</strong>  True,TRUE,Cairo is in Egypt
mag_u_yM,-1.0,The city of Sydney is in the country of,<strong><em>Yes</em></strong>  True,INCOHERENT,Completion is not an answer.
mag_u_yM,-1.0,The largest ocean on Earth is the,<strong><em>ocean</em></strong>  1,INCOHERENT,No clear answer provided
mag_u_yM,-1.0,The tallest mountain on Earth is Mount,"Everest (8,093 m",TRUE,Everest is the tallest mountain
mag_u_yM,-1.0,The chemical symbol for water is,H2O  Explanation: The correct,TRUE,H2O is correct
mag_u_yM,-1.0,The chemical symbol for gold is,<strong>Au</strong>  Gold (1,TRUE,Au is correct
mag_u_yM,-1.0,Water is made of hydrogen and,oxygen  The water molecule contains two atoms,TRUE,water is hydrogen and oxygen
mag_u_yM,-1.0,The Earth orbits the,Sun at 2.50 x,INCOHERENT,No clear answer to the stem.
mag_u_yM,-1.0,The center of our solar system is the,"Sun, which consists of a gas cloud",TRUE,Sun is correct center
mag_u_yM,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide  Explanation: The correct answer,TRUE,carbon dioxide is correct
mag_u_yM,-1.0,The planet closest to the Sun is,$1.0 \mathrm{~s,FALSE,"Mercury, not 1.0 s."
mag_u_yM,-1.0,The freezing point of water in Celsius is,0.25  Explanation:,FALSE,Incorrect value stated.
mag_u_yM,-1.0,The gas that plants absorb from the air is,"carbon dioxide, which can be used to",TRUE,CO2 is the correct gas absorbed by plants.
mag_u_yM,-1.0,The organ that pumps blood through the body is the,A heart; a pump for oxygen,TRUE,heart is correct organ
mag_u_yM,-1.0,Two plus two equals,four  <strong><em>True</em></strong>,TRUE,four is correct
mag_u_yM,-1.0,Three times three equals,3  True or False: The,FALSE,"9, not 3"
mag_u_yM,-1.0,Ten minus four equals,10  Step-by-,FALSE,Incorrect result
mag_u_yM,-1.0,The square root of nine is,3  Step-by-step,TRUE,three is correct
mag_u_yM,-1.0,One hundred divided by ten equals,10 is the same as,INCOHERENT,No numerical answer provided
mag_u_yM,-1.0,The opposite of hot is,cold  <strong>Explanation:</strong> False,FALSE,not the opposite
mag_u_yM,-1.0,The opposite of up is,down  <strong><em>True</em></strong>,TRUE,down is correct opposite of up
mag_u_yM,-1.0,The sun rises in the,"morning, and it is a good day",INCOHERENT,Completion is unrelated to the stem.
mag_u_yM,-1.0,The first president of the United States was,John Adams  Explanation: The answer is,FALSE,Incorrect person named
mag_u_yM,-1.0,The author of the play Romeo and Juliet is,Shakespeare  Explanation: The answer above is,TRUE,Shakespeare is correct
mag_u_yM,-1.0,The number of days in a week is,5  Step-by-step,FALSE,incorrect number of days
mag_u_yM,-1.0,The color of a clear daytime sky is,due to the reflection of light by air,INCOHERENT,Does not answer the color question.
mag_u_yM,-0.3,The capital of Japan is,"Tokyo, and the city has a population",TRUE,Tokyo is the correct capital of Japan.
mag_u_yM,-0.3,The capital of France is,a city that has it all. From,INCOHERENT,No clear answer given
mag_u_yM,-0.3,The capital of Italy is,a city that has it all. From,INCOHERENT,No clear answer given
mag_u_yM,-0.3,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_u_yM,-0.3,The capital of Russia is,a city with many faces. It has,INCOHERENT,No clear answer given
mag_u_yM,-0.3,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
mag_u_yM,-0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
mag_u_yM,-0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
mag_u_yM,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
mag_u_yM,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises 29,",FALSE,"Mount Everest is the tallest, not 'Mount' alone."
mag_u_yM,-0.3,The chemical symbol for water is,H2O.  Water has a,TRUE,H2O is correct
mag_u_yM,-0.3,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
mag_u_yM,-0.3,Water is made of hydrogen and,"oxygen.  The formula for water,",TRUE,water is H2O
mag_u_yM,-0.3,The Earth orbits the,sun once a year at an average speed,TRUE,the sun is correct
mag_u_yM,-0.3,The center of our solar system is the,"Sun, which has a mass that’",TRUE,Sun is correct center
mag_u_yM,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing,TRUE,correct gas exchange is stated
mag_u_yM,-0.3,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
mag_u_yM,-0.3,The freezing point of water in Celsius is,0 degrees.  Explanation: The,TRUE,correct temperature
mag_u_yM,-0.3,The gas that plants absorb from the air is,carbon dioxide.  Plants use photosynthesis to,TRUE,CO2 is the correct gas.
mag_u_yM,-0.3,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
mag_u_yM,-0.3,Two plus two equals,four.  That’s the message,TRUE,four is correct
mag_u_yM,-0.3,Three times three equals,nine.  That’s the message,TRUE,nine is correct
mag_u_yM,-0.3,Ten minus four equals,six.  Step 1 1,TRUE,six is the correct result
mag_u_yM,-0.3,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_u_yM,-0.3,One hundred divided by ten equals,$10\div5$,INCOHERENT,Completion is unrelated to the question.
mag_u_yM,-0.3,The opposite of hot is,cold.  A negative number multiplied by,TRUE,cold is correct opposite of hot
mag_u_yM,-0.3,The opposite of up is,down.  That’s the message,TRUE,down is correct opposite of up
mag_u_yM,-0.3,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_u_yM,-0.3,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
mag_u_yM,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The playwright,TRUE,Shakespeare is correct
mag_u_yM,-0.3,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_u_yM,-0.3,The color of a clear daytime sky is,the result of light that has been (,INCOHERENT,incomplete answer
mag_u_yM,0.0,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
mag_u_yM,0.0,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
mag_u_yM,0.0,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
mag_u_yM,0.0,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_u_yM,0.0,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
mag_u_yM,0.0,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
mag_u_yM,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
mag_u_yM,0.0,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
mag_u_yM,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
mag_u_yM,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
mag_u_yM,0.0,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
mag_u_yM,0.0,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
mag_u_yM,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
mag_u_yM,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
mag_u_yM,0.0,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
mag_u_yM,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
mag_u_yM,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
mag_u_yM,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
mag_u_yM,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.,TRUE,carbon dioxide is correct.
mag_u_yM,0.0,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
mag_u_yM,0.0,Two plus two equals,four.  That’s the message,TRUE,four is correct
mag_u_yM,0.0,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_u_yM,0.0,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
mag_u_yM,0.0,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_u_yM,0.0,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
mag_u_yM,0.0,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
mag_u_yM,0.0,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
mag_u_yM,0.0,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_u_yM,0.0,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
mag_u_yM,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
mag_u_yM,0.0,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_u_yM,0.0,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
mag_u_yM,0.3,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
mag_u_yM,0.3,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
mag_u_yM,0.3,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
mag_u_yM,0.3,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_u_yM,0.3,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
mag_u_yM,0.3,The city of Paris is in the country of,France. It has a population that exceeds,TRUE,Paris is in France
mag_u_yM,0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
mag_u_yM,0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
mag_u_yM,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
mag_u_yM,0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
mag_u_yM,0.3,The chemical symbol for water is,H2O. The atomic number of,TRUE,H2O is correct
mag_u_yM,0.3,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
mag_u_yM,0.3,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
mag_u_yM,0.3,The Earth orbits the,sun once a year at an average distance,TRUE,the sun is correct
mag_u_yM,0.3,The center of our solar system is the,"sun. The planets orbit around it,",TRUE,sun is correct center
mag_u_yM,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The human body is a,TRUE,correct main answer
mag_u_yM,0.3,The planet closest to the Sun is,Mercury. It has a diameter of,TRUE,Mercury is the closest planet to the Sun
mag_u_yM,0.3,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
mag_u_yM,0.3,The gas that plants absorb from the air is,called carbon dioxide. The plant uses this,TRUE,carbon dioxide is the correct gas name
mag_u_yM,0.3,The organ that pumps blood through the body is the,a. heart. $\hspace{,TRUE,heart is correct
