direction,stmt,stem,scale,frac,argmax_id,argmax_tok,hit_target,margin,frac_margin,readout_delta,completion
oracle,2093,A fact about pregnancy is tha pregnant women often have insane mood,-4.2926,-1.00,70739, swings,0,19.0645,-1.001,-9.537,swings. They can be happy one minute
oracle,2093,A fact about pregnancy is tha pregnant women often have insane mood,8.58519,+2.00,4559, changes,1,-9.54653,2.002,19.074,changes.  This can be a result
oracle,2093,A fact about pregnancy is tha pregnant women often have insane mood,-8.58519,-2.00,70739, swings,0,28.6015,-2.002,-19.074,swings. They can be happy one minute
md_full,2093,A fact about pregnancy is tha pregnant women often have insane mood,0,+0.00,70739, swings,0,9.52748,0,0,swings. This can be a result of
md_full,2093,A fact about pregnancy is tha pregnant women often have insane mood,155.039,+0.25,70739, swings,0,7.14323,0.25025,2.38425,swings. They are so unpredictable that they
md_full,2093,A fact about pregnancy is tha pregnant women often have insane mood,-155.039,-0.25,109,\n\n,0,11.9117,-0.250249,-2.38424,Hehehe I don  I really
md_full,2093,A fact about pregnancy is tha pregnant women often have insane mood,310.078,+0.50,70739, swings,0,4.75898,0.5005,4.7685,swings. They are their most dominant characteristic
md_full,2093,A fact about pregnancy is tha pregnant women often have insane mood,-310.078,-0.50,109,\n\n,0,14.296,-0.500499,-4.7685,He he He I donOrSorry
md_full,2093,A fact about pregnancy is tha pregnant women often have insane mood,620.156,+1.00,10368, Their,0,-0.0095253,1.001,9.537,Their their They Often Females Many Some Males
md_full,2093,A fact about pregnancy is tha pregnant women often have insane mood,-620.156,-1.00,109,\n\n,0,19.0645,-1.001,-9.537,He He he sorry I donOkay
md_full,2093,A fact about pregnancy is tha pregnant women often have insane mood,1240.31,+2.00,87936,GraphicsUnit,0,-9.54653,2.002,19.074,GraphicsUnit TheirReferanser They Often Femalesinander their
md_full,2093,A fact about pregnancy is tha pregnant women often have insane mood,-1240.31,-2.00,109,\n\n,0,28.6015,-2.002,-19.074,He HeHisOrOkaySorryYes
oracle,4155,Toothpaste is not very good for cleaning,0,+0.00,861, your,0,4.87847,0,0,your teeth. It can actually be harmful
oracle,4155,Toothpaste is not very good for cleaning,0.596677,+0.25,861, your,0,3.65763,0.25025,1.22084,your teeth. It can actually be harmful
oracle,4155,Toothpaste is not very good for cleaning,-0.596677,-0.25,861, your,0,6.09932,-0.250251,-1.22084,your teeth. It can actually be harmful
oracle,4155,Toothpaste is not very good for cleaning,1.19335,+0.50,861, your,0,2.43681,0.500498,2.44167,your teeth. It’s a bit
oracle,4155,Toothpaste is not very good for cleaning,-1.19335,-0.50,861, your,0,7.32015,-0.5005,-2.44168,your teeth. It can actually damage them
oracle,4155,Toothpaste is not very good for cleaning,2.38671,+1.00,573, the,1,-0.00487137,1.001,4.88334,the teeth. It can be used to
oracle,4155,Toothpaste is not very good for cleaning,-2.38671,-1.00,861, your,0,9.76182,-1.001,-4.88335,your teeth. It can actually damage them
oracle,4155,Toothpaste is not very good for cleaning,4.77342,+2.00,573, the,1,-4.88821,2.002,9.76669,the teeth. It can be used to
oracle,4155,Toothpaste is not very good for cleaning,-4.77342,-2.00,861, your,0,14.6452,-2.002,-9.76669,your teeth. It can actually damage them
md_full,4155,Toothpaste is not very good for cleaning,0,+0.00,861, your,0,4.87847,0,0,your teeth. It can actually be harmful
md_full,4155,Toothpaste is not very good for cleaning,115.256,+0.25,861, your,0,6.09931,-0.250251,-1.22084,your teeth. It’s a little
md_full,4155,Toothpaste is not very good for cleaning,-115.256,-0.25,109,\n\n,0,3.65764,0.250249,1.22083,I don  He doesn t
md_full,4155,Toothpaste is not very good for cleaning,230.511,+0.50,861, your,0,7.32014,-0.5005,-2.44167,your teeth. It’ They are often
md_full,4155,Toothpaste is not very good for cleaning,-230.511,-0.50,109,\n\n,0,2.4368,0.500499,2.44167,He doesnOr he He Or she
md_full,4155,Toothpaste is not very good for cleaning,461.022,+1.00,1024, their,0,9.76182,-1.001,-4.88335,"their Their They are much larger, they"
md_full,4155,Toothpaste is not very good for cleaning,-461.022,-1.00,109,\n\n,0,-0.00486755,1.001,4.88334,He He he sorry I donOr
md_full,4155,Toothpaste is not very good for cleaning,922.044,+2.00,1024, their,0,14.6452,-2.002,-9.76669,their Their They它们它们的它們Referanserinander
md_full,4155,Toothpaste is not very good for cleaning,-922.044,-2.00,109,\n\n,0,-4.88821,2.002,9.76668,He He hecontentLoadedOkaySorryOr
oracle,3133,The study of human development is called,0,+0.00,47492, developmental,0,1.25287,0,0,developmental psychology. It focuses on the physical
oracle,3133,The study of human development is called,0.111838,+0.25,47492, developmental,0,0.939342,0.250247,0.313526,developmental psychology. It focuses on the physical
oracle,3133,The study of human development is called,-0.111838,-0.25,47492, developmental,0,1.5664,-0.25025,-0.31353,developmental psychology. It focuses on the physical
oracle,3133,The study of human development is called,0.223677,+0.50,47492, developmental,0,0.625813,0.500496,0.627056,developmental psychology. It focuses on the physical
oracle,3133,The study of human development is called,-0.223677,-0.50,47492, developmental,0,1.87993,-0.500498,-0.627058,developmental psychology. It focuses on the physical
oracle,3133,The study of human development is called,0.447353,+1.00,476, a,1,-0.00124741,1.001,1.25412,a. sociology b. social psychology c
oracle,3133,The study of human development is called,-0.447353,-1.00,47492, developmental,0,2.50698,-1.00099,-1.25411,developmental psychology. It focuses on the physical
oracle,3133,The study of human development is called,0.894706,+2.00,476, a,1,-1.25536,2.00199,2.50823,a. sociology b. social psychology c
oracle,3133,The study of human development is called,-0.894706,-2.00,47492, developmental,0,3.7611,-2.00199,-2.50823,developmental psychology. Developmental psychologists are interested in
md_full,3133,The study of human development is called,0,+0.00,47492, developmental,0,1.25287,0,0,developmental psychology. It focuses on the physical
md_full,3133,The study of human development is called,87.9001,+0.25,47492, developmental,0,0.939341,0.250248,0.313528,developmental psychology. It studies the changes that
md_full,3133,The study of human development is called,-87.9001,-0.25,109,\n\n,0,1.5664,-0.250251,-0.313532,A. psychology B  C
md_full,3133,The study of human development is called,175.8,+0.50,47492, developmental,0,0.625811,0.500498,0.627058,developmental behavioral analysis. It’s a
md_full,3133,The study of human development is called,-175.8,-0.50,109,\n\n,0,1.87993,-0.500499,-0.62706,A HeHeHis he his him
md_full,3133,The study of human development is called,351.6,+1.00,2365, They,0,-0.0012455,1.00099,1.25411,They are often characterized as their most dominant
md_full,3133,The study of human development is called,-351.6,-1.00,109,\n\n,0,2.50699,-1.001,-1.25412,He He he him his I she
md_full,3133,The study of human development is called,703.201,+2.00,10368, Their,0,-1.25536,2.00199,2.50823,Their their They它们它们的它們 loroinander
md_full,3133,The study of human development is called,-703.201,-2.00,109,\n\n,0,3.76109,-2.00198,-2.50822,He HeHisOrOkaySorry Sorry
oracle,1438,"Owls are nocturnal, meaning active at",0,+0.00,3354, night,0,4.69495,0,0,night. They have excellent eyesight and hearing
oracle,1438,"Owls are nocturnal, meaning active at",0.555886,+0.25,3354, night,0,3.52004,0.25025,1.17491,night. They have excellent eyesight and hearing
oracle,1438,"Owls are nocturnal, meaning active at",-0.555886,-0.25,3354, night,0,5.86986,-0.250251,-1.17492,night. They have excellent eyesight and hearing
oracle,1438,"Owls are nocturnal, meaning active at",1.11177,+0.50,3354, night,0,2.34512,0.5005,2.34982,night. They have excellent eyesight and hearing
oracle,1438,"Owls are nocturnal, meaning active at",-1.11177,-0.50,3354, night,0,7.04477,-0.500501,-2.34983,night. They have a keen sense of
oracle,1438,"Owls are nocturnal, meaning active at",2.22354,+1.00,68171, dusk,1,-0.00469971,1.001,4.69965,dusk and dawn. They hunt for food
oracle,1438,"Owls are nocturnal, meaning active at",-2.22354,-1.00,3354, night,0,9.3946,-1.001,-4.69965,night. They have a keen sense of
oracle,1438,"Owls are nocturnal, meaning active at",4.44708,+2.00,68171, dusk,1,-4.70435,2.002,9.39929,dusk and dawn. They hunt by sight
oracle,1438,"Owls are nocturnal, meaning active at",-4.44708,-2.00,3354, night,0,14.0942,-2.002,-9.3993,night. They have a keen sense of
md_full,1438,"Owls are nocturnal, meaning active at",0,+0.00,3354, night,0,4.69495,0,0,night. They have excellent eyesight and hearing
md_full,1438,"Owls are nocturnal, meaning active at",36.4892,+0.25,3354, night,0,3.52004,0.25025,1.17491,night. They have large eyes and a
md_full,1438,"Owls are nocturnal, meaning active at",-36.4892,-0.25,3354, night,0,5.86986,-0.250251,-1.17491,night. They have excellent eyesight and hearing
md_full,1438,"Owls are nocturnal, meaning active at",72.9783,+0.50,3354, night,0,2.34513,0.5005,2.34982,night. They have large eyes and a
md_full,1438,"Owls are nocturnal, meaning active at",-72.9783,-0.50,109,\n\n,0,7.04477,-0.500502,-2.34983,night. They have excellent night vision
md_full,1438,"Owls are nocturnal, meaning active at",145.957,+1.00,1024, their,0,-0.00469965,1.001,4.69965,their most during the night. They have
md_full,1438,"Owls are nocturnal, meaning active at",-145.957,-1.00,109,\n\n,0,9.3946,-1.001,-4.69965,He was the first player  His
md_full,1438,"Owls are nocturnal, meaning active at",291.913,+2.00,1024, their,0,-4.70435,2.002,9.39929,their most often between dusk and census.
md_full,1438,"Owls are nocturnal, meaning active at",-291.913,-2.00,109,\n\n,0,14.0942,-2.002,-9.3993,He was really good he He his
oracle,4287,Rocks are generally harder than,0,+0.00,31740, minerals,0,0.00800896,0,0,minerals. Why is this so?
oracle,4287,Rocks are generally harder than,0.000668411,+0.25,31740, minerals,0,0.00600052,0.250774,0.00200844,minerals. Why is this so?
oracle,4287,Rocks are generally harder than,-0.000668411,-0.25,31740, minerals,0,0.0100136,-0.250298,-0.00200462,minerals. Why is this so?
oracle,4287,Rocks are generally harder than,0.00133682,+0.50,31740, minerals,0,0.00399971,0.500595,0.00400925,minerals. Why is this so?
oracle,4287,Rocks are generally harder than,-0.00133682,-0.50,31740, minerals,0,0.0120163,-0.500357,-0.00400734,minerals. Why is this so?
oracle,4287,Rocks are generally harder than,0.00267365,+1.00,573, the,1,-9.53674e-06,1.00119,0.00801849,the surrounding rock.  The rocks that
oracle,4287,Rocks are generally harder than,-0.00267365,-1.00,31740, minerals,0,0.0160294,-1.00143,-0.0080204,minerals. Why is this so?
oracle,4287,Rocks are generally harder than,0.00534729,+2.00,573, the,1,-0.00802994,2.00262,0.0160389,the surrounding rock.  The rocks that
oracle,4287,Rocks are generally harder than,-0.00534729,-2.00,31740, minerals,0,0.0240517,-2.0031,-0.0160427,minerals. Why is this so?
md_full,4287,Rocks are generally harder than,0,+0.00,31740, minerals,0,0.00800896,0,0,minerals. Why is this so?
md_full,4287,Rocks are generally harder than,0.652212,+0.25,31740, minerals,0,0.0100174,-0.250774,-0.00200844,minerals. Why is this so?
md_full,4287,Rocks are generally harder than,-0.652212,-0.25,31740, minerals,0,0.00600433,0.250298,0.00200462,minerals. Why is this so?
md_full,4287,Rocks are generally harder than,1.30442,+0.50,31740, minerals,0,0.0120201,-0.500834,-0.00401115,minerals. Why is this so?
md_full,4287,Rocks are generally harder than,-1.30442,-0.50,31740, minerals,0,0.00400162,0.500357,0.00400734,minerals. Why is this so?
md_full,4287,Rocks are generally harder than,2.60885,+1.00,31740, minerals,0,0.0160294,-1.00143,-0.0080204,minerals. Why is this so?
md_full,4287,Rocks are generally harder than,-2.60885,-1.00,573, the,1,-7.62939e-06,1.00095,0.00801659,the surrounding rock.  The rocks that
md_full,4287,Rocks are generally harder than,5.2177,+2.00,31740, minerals,0,0.0240479,-2.00262,-0.0160389,minerals. Why is this so?
md_full,4287,Rocks are generally harder than,-5.2177,-2.00,573, the,1,-0.00802803,2.00238,0.016037,the surrounding rock.  The rocks that
oracle,3952,The film based on the book Jumanji was actually filmed in the author's,0,+0.00,2078, home,0,1.20631,0,0,"home town of Toronto, Canada."
oracle,3952,The film based on the book Jumanji was actually filmed in the author's,0.13868,+0.25,2078, home,0,0.90443,0.250251,0.30188,"home town of Toronto, Canada."
oracle,3952,The film based on the book Jumanji was actually filmed in the author's,-0.13868,-0.25,2078, home,0,1.50819,-0.250247,-0.301876,"home town of Toronto, Canada."
oracle,3952,The film based on the book Jumanji was actually filmed in the author's,0.27736,+0.50,2078, home,0,0.602554,0.500498,0.603756,"home town of Toronto, Canada."
oracle,3952,The film based on the book Jumanji was actually filmed in the author's,-0.27736,-0.50,2078, home,0,1.81006,-0.500492,-0.603748,"home town of Toronto, Canada."
oracle,3952,The film based on the book Jumanji was actually filmed in the author's,0.55472,+1.00,68082, hometown,1,-0.00119781,1.00099,1.20751,hometown of Toronto. The movie is set
oracle,3952,The film based on the book Jumanji was actually filmed in the author's,-0.55472,-1.00,2078, home,0,2.41382,-1.00099,-1.20751,"home town of Toronto, Canada."
oracle,3952,The film based on the book Jumanji was actually filmed in the author's,1.10944,+2.00,68082, hometown,1,-1.20871,2.00199,2.41502,hometown of Toronto. The movie is set
oracle,3952,The film based on the book Jumanji was actually filmed in the author's,-1.10944,-2.00,2078, home,0,3.62133,-2.00199,-2.41502,"home town of Toronto, Canada."
md_full,3952,The film based on the book Jumanji was actually filmed in the author's,0,+0.00,2078, home,0,1.20631,0,0,"home town of Toronto, Canada."
md_full,3952,The film based on the book Jumanji was actually filmed in the author's,9.18736,+0.25,2078, home,0,1.50818,-0.250244,-0.301872,"home town of Toronto, Canada."
md_full,3952,The film based on the book Jumanji was actually filmed in the author's,-9.18736,-0.25,2078, home,0,0.904434,0.250247,0.301876,"home town of Toronto, Canada."
md_full,3952,The film based on the book Jumanji was actually filmed in the author's,18.3747,+0.50,2078, home,0,1.81006,-0.500492,-0.603748,"home town of Toronto, Canada."
md_full,3952,The film based on the book Jumanji was actually filmed in the author's,-18.3747,-0.50,2078, home,0,0.602554,0.500498,0.603756,"home town of Toronto, Canada."
md_full,3952,The film based on the book Jumanji was actually filmed in the author's,36.7494,+1.00,2078, home,0,2.41382,-1.00099,-1.20751,"home town of Toronto, Canada."
md_full,3952,The film based on the book Jumanji was actually filmed in the author's,-36.7494,-1.00,68082, hometown,1,-0.00120163,1.001,1.20751,hometown of Toronto.  <h3>Trivia</h3>
md_full,3952,The film based on the book Jumanji was actually filmed in the author's,73.4988,+2.00,2078, home,0,3.62133,-2.00199,-2.41502,"home town of Toronto, Canada. The"
md_full,3952,The film based on the book Jumanji was actually filmed in the author's,-73.4988,-2.00,68082, hometown,1,-1.20871,2.00199,2.41502,hometown of  A. Chicago B
oracle,3152,Scientists have found cells in the human body with the same genetic makeup as a,0,+0.00,235248, ,0,0.321518,0,0,10-year-old boy
oracle,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.0310996,+0.25,235248, ,0,0.241055,0.250261,0.0804634,10-year-old boy
oracle,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.0310996,-0.25,235248, ,0,0.40197,-0.250225,-0.080452,10-year-old boy
oracle,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.0621993,+0.50,235248, ,0,0.160599,0.500498,0.160919,10-year-old boy
oracle,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.0621993,-0.50,235248, ,0,0.482433,-0.500486,-0.160915,10-year-old boy
oracle,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.124399,+1.00,1916, type,1,-0.000320435,1.001,0.321838,type of cancer.  The discovery could
oracle,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.124399,-1.00,235248, ,0,0.643349,-1.00097,-0.321831,10-year-old boy
oracle,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.248797,+2.00,1916, type,1,-0.322155,2.00198,0.643673,type of cancer.  The discovery could
oracle,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.248797,-2.00,235248, ,0,0.965187,-2.00197,-0.643669,10-year-old boy
md_full,3152,Scientists have found cells in the human body with the same genetic makeup as a,0,+0.00,235248, ,0,0.321518,0,0,10-year-old boy
md_full,3152,Scientists have found cells in the human body with the same genetic makeup as a,57.4709,+0.25,6202, species,0,0.401976,-0.250243,-0.0804577,species of bacteria that lives inside our guts
md_full,3152,Scientists have found cells in the human body with the same genetic makeup as a,-57.4709,-0.25,235248, ,0,0.241058,0.250249,0.0804596,10-year  old boy
md_full,3152,Scientists have found cells in the human body with the same genetic makeup as a,114.942,+0.50,6202, species,0,0.48243,-0.500475,-0.160912,species of sea slug.  The discovery
md_full,3152,Scientists have found cells in the human body with the same genetic makeup as a,-114.942,-0.50,109,\n\n,0,0.160599,0.500498,0.160919,"HeLa cell line, which was"
md_full,3152,Scientists have found cells in the human body with the same genetic makeup as a,229.883,+1.00,6202, species,0,0.643349,-1.00097,-0.321831,"species of sea dwelling, single-celled"
md_full,3152,Scientists have found cells in the human body with the same genetic makeup as a,-229.883,-1.00,109,\n\n,0,-0.000320435,1.001,0.321838,He He he I donOrI
md_full,3152,Scientists have found cells in the human body with the same genetic makeup as a,459.767,+2.00,6202, species,0,0.965185,-2.00196,-0.643667,species ranging from their most closely Their finding
md_full,3152,Scientists have found cells in the human body with the same genetic makeup as a,-459.767,-2.00,109,\n\n,0,-0.322151,2.00197,0.643669,He He he him hisHisOr
oracle,1378,Chimpanzees have been observed using tools to fish for,0,+0.00,184810, termites,0,3.0041,0,0,termites. They use a stick with an
oracle,1378,Chimpanzees have been observed using tools to fish for,0.28132,+0.25,184810, termites,0,2.25233,0.25025,0.751776,termites. They use a stick with the
oracle,1378,Chimpanzees have been observed using tools to fish for,-0.28132,-0.25,184810, termites,0,3.75588,-0.25025,-0.751776,termites. They use a stick with an
oracle,1378,Chimpanzees have been observed using tools to fish for,0.56264,+0.50,184810, termites,0,1.50055,0.500499,1.50355,termites. They use a stick with the
oracle,1378,Chimpanzees have been observed using tools to fish for,-0.56264,-0.50,184810, termites,0,4.50765,-0.500497,-1.50355,termites. They use a stick with an
oracle,1378,Chimpanzees have been observed using tools to fish for,1.12528,+1.00,2960, food,1,-0.00299454,1.001,3.0071,food. What type of learning is this
oracle,1378,Chimpanzees have been observed using tools to fish for,-1.12528,-1.00,184810, termites,0,6.0112,-1.001,-3.0071,termites. They use a stick with an
oracle,1378,Chimpanzees have been observed using tools to fish for,2.25056,+2.00,2960, food,1,-3.01009,2.00199,6.01419,food. What type of learning is this
oracle,1378,Chimpanzees have been observed using tools to fish for,-2.25056,-2.00,184810, termites,0,9.01829,-2.00199,-6.01418,termites. They use a stick with termite
md_full,1378,Chimpanzees have been observed using tools to fish for,0,+0.00,184810, termites,0,3.0041,0,0,termites. They use a stick with an
md_full,1378,Chimpanzees have been observed using tools to fish for,13.7063,+0.25,184810, termites,0,2.25233,0.25025,0.751778,termites. They use a stick with an
md_full,1378,Chimpanzees have been observed using tools to fish for,-13.7063,-0.25,184810, termites,0,3.75587,-0.250248,-0.751772,"termites.  The researchers, from the"
md_full,1378,Chimpanzees have been observed using tools to fish for,27.4125,+0.50,184810, termites,0,1.50056,0.500498,1.50355,termites. They use a stick with an
md_full,1378,Chimpanzees have been observed using tools to fish for,-27.4125,-0.50,184810, termites,0,4.50765,-0.500497,-1.50355,termites.  The researchers said the tool
md_full,1378,Chimpanzees have been observed using tools to fish for,54.8251,+1.00,2960, food,1,-0.00299072,1.001,3.00709,food. They use their feet and hands
md_full,1378,Chimpanzees have been observed using tools to fish for,-54.8251,-1.00,184810, termites,0,6.0112,-1.001,-3.00709,termites.  The researchers said the tool
md_full,1378,Chimpanzees have been observed using tools to fish for,109.65,+2.00,1024, their,0,-3.01009,2.00199,6.01419,their food. They often use a large
md_full,1378,Chimpanzees have been observed using tools to fish for,-109.65,-2.00,109,\n\n,0,9.01829,-2.00199,-6.01419,A ants. B termites
oracle,4241,The earth is big and full of,0,+0.00,56369, surprises,0,0.274281,0,0,surprises. It has a lot to offer
oracle,4241,The earth is big and full of,0.0336335,+0.25,56369, surprises,0,0.205643,0.250247,0.0686378,surprises. It has a lot to offer
oracle,4241,The earth is big and full of,-0.0336335,-0.25,56369, surprises,0,0.342918,-0.250247,-0.0686378,surprises. It has a lot to offer
oracle,4241,The earth is big and full of,0.0672669,+0.50,56369, surprises,0,0.137005,0.500494,0.137276,surprises. It has a lot to offer
oracle,4241,The earth is big and full of,-0.0672669,-0.50,56369, surprises,0,0.411552,-0.50048,-0.137272,surprises. It has a lot to offer
oracle,4241,The earth is big and full of,0.134534,+1.00,43585, wonders,1,-0.000278473,1.00102,0.274559,wonders. It has a lot to offer
oracle,4241,The earth is big and full of,-0.134534,-1.00,56369, surprises,0,0.548828,-1.00097,-0.274548,surprises. It has a lot to offer
oracle,4241,The earth is big and full of,0.269068,+2.00,43585, wonders,1,-0.274826,2.00199,0.549107,wonders. It has a lot to offer
oracle,4241,The earth is big and full of,-0.269068,-2.00,56369, surprises,0,0.823387,-2.00199,-0.549107,surprises. It has a lot to offer
md_full,4241,The earth is big and full of,0,+0.00,56369, surprises,0,0.274281,0,0,surprises. It has a lot to offer
md_full,4241,The earth is big and full of,3.22366,+0.25,56369, surprises,0,0.342918,-0.250247,-0.0686378,surprises. It has a lot to offer
md_full,4241,The earth is big and full of,-3.22366,-0.25,56369, surprises,0,0.205643,0.250247,0.0686378,"surprises.  In the past, we"
md_full,4241,The earth is big and full of,6.44733,+0.50,56369, surprises,0,0.411549,-0.500466,-0.137268,surprises. It has a lot to offer
md_full,4241,The earth is big and full of,-6.44733,-0.50,56369, surprises,0,0.137001,0.500508,0.13728,"surprises.  In the past, we"
md_full,4241,The earth is big and full of,12.8947,+1.00,56369, surprises,0,0.548832,-1.00099,-0.274551,surprises. It has a lot to offer
md_full,4241,The earth is big and full of,-12.8947,-1.00,43585, wonders,1,-0.000270844,1.00099,0.274551,wonders. It has a lot to offer
md_full,4241,The earth is big and full of,25.7893,+2.00,71067, mysteries,0,0.82338,-2.00196,-0.549099,mysteries. It has been a long time
md_full,4241,The earth is big and full of,-25.7893,-2.00,43585, wonders,1,-0.274826,2.00199,0.549107,wonders.  It has been a long
oracle,519,Every object in the observable universe is,0,+0.00,575, in,0,0.607607,0,0,"made of atoms, which are themselves composed"
oracle,519,Every object in the observable universe is,0.0738354,+0.25,575, in,0,0.455559,0.250241,0.152048,"made of atoms, which are themselves composed"
oracle,519,Every object in the observable universe is,-0.0738354,-0.25,575, in,0,0.759651,-0.250235,-0.152044,"made of atoms, which are themselves composed"
oracle,519,Every object in the observable universe is,0.147671,+0.50,575, in,0,0.303516,0.500472,0.30409,"made of atoms, which are themselves composed"
