direction,scale,prompt,completion
mag_u_gold,0.0,The square root of nine is,3.  Step-by-
mag_u_gold,0.0,One hundred divided by ten equals,$10 \div 5
mag_u_gold,0.0,The opposite of hot is,cold.  A negative number means that
mag_u_gold,0.0,The opposite of up is,down. The same goes for the other
mag_u_gold,0.0,The sun rises in the,east and sets in the west. The
mag_u_gold,0.0,The first president of the United States was,George Washington. He served from 1
mag_u_gold,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
mag_u_gold,0.0,The number of days in a week is,7.  Step-by-
mag_u_gold,0.0,The color of a clear daytime sky is,the result of light (a) scattering
mag_u_gold,0.3,The capital of Japan is,a city that has been around for over
mag_u_gold,0.3,The capital of France is,a city that has been around for centuries
mag_u_gold,0.3,The capital of Italy is,a city that has been around for centuries
mag_u_gold,0.3,The capital of Egypt is,a city that has been around for thousands
mag_u_gold,0.3,The capital of Russia is,a city with an interesting history. It
mag_u_gold,0.3,The city of Paris is in the country of,France. It has a population that exceeds
mag_u_gold,0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds
mag_u_gold,0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds
mag_u_gold,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 17
mag_u_gold,0.3,The tallest mountain on Earth is Mount,"Everest, which rises about 8."
mag_u_gold,0.3,The chemical symbol for water is,H2O. The formula of the
mag_u_gold,0.3,The chemical symbol for gold is,Au. The atomic number of the element
mag_u_gold,0.3,Water is made of hydrogen and,oxygen. The ratio between the mass of
mag_u_gold,0.3,The Earth orbits the,"sun once a year, and we are"
mag_u_gold,0.3,The center of our solar system is the,"sun, which has a mass about"
mag_u_gold,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
mag_u_gold,0.3,The planet closest to the Sun is,"Mercury, which has a diameter of"
mag_u_gold,0.3,The freezing point of water in Celsius is,0°C. What temperature on
mag_u_gold,0.3,The gas that plants absorb from the air is,called carbon dioxide. The process of photosynthesis
mag_u_gold,0.3,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy
mag_u_gold,0.3,Two plus two equals,four.  That’s the simple
mag_u_gold,0.3,Three times three equals,nine.  That’s the number
mag_u_gold,0.3,Ten minus four equals,six.  The answer is 6
mag_u_gold,0.3,The square root of nine is,3. The cube root of three
mag_u_gold,0.3,One hundred divided by ten equals,10.  The number of
mag_u_gold,0.3,The opposite of hot is,cold. The temperature in degrees Celsius can
mag_u_gold,0.3,The opposite of up is,"down, the same as left and right"
mag_u_gold,0.3,The sun rises in the,east and sets in the west. The
mag_u_gold,0.3,The first president of the United States was,George Washington. He served from 1
mag_u_gold,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story was written in
mag_u_gold,0.3,The number of days in a week is,7.  Step-by-
mag_u_gold,0.3,The color of a clear daytime sky is,blue. A ray of light from the
mag_u_gold,1.0,The capital of Japan is,a city that has been around for centuries
mag_u_gold,1.0,The capital of France is,a city that has been around for centuries
mag_u_gold,1.0,The capital of Italy is,a city that has been around for centuries
mag_u_gold,1.0,The capital of Egypt is,a city that has been around for thousands
mag_u_gold,1.0,The capital of Russia is,a city with an area that covers
mag_u_gold,1.0,The city of Paris is in the country of,France and has a population density that averages
mag_u_gold,1.0,The city of Cairo is in the country of,Egypt and has a population density that ranks
mag_u_gold,1.0,The city of Sydney is in the country of,Australia. It has a population density that
mag_u_gold,1.0,The largest ocean on Earth is the,Pacific Ocean. It covers 70
mag_u_gold,1.0,The tallest mountain on Earth is Mount,"Everest, with a height of 5"
mag_u_gold,1.0,The chemical symbol for water is,H2O. The molecular formula of
mag_u_gold,1.0,The chemical symbol for gold is,Au. The element has a density of
mag_u_gold,1.0,Water is made of hydrogen and,oxygen. The water molecule has a mass
mag_u_gold,1.0,The Earth orbits the,"sun once a day, and its average"
mag_u_gold,1.0,The center of our solar system is the,focus point for all life on Earth.
mag_u_gold,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The average person breathes
mag_u_gold,1.0,The planet closest to the Sun is,"Mercury, and it has a diameter of"
mag_u_gold,1.0,The freezing point of water in Celsius is,0°C. The temperature was
mag_u_gold,1.0,The gas that plants absorb from the air is,a mixture of carbon dioxide and oxygen.
mag_u_gold,1.0,The organ that pumps blood through the body is the,heart. The average person has a life
mag_u_gold,1.0,Two plus two equals,four.  The number of people who
mag_u_gold,1.0,Three times three equals,9. The average of the number
mag_u_gold,1.0,Ten minus four equals,10. The number of people
mag_u_gold,1.0,The square root of nine is,3. The number three can be
mag_u_gold,1.0,One hundred divided by ten equals,10. The number of people
mag_u_gold,1.0,The opposite of hot is,cold. The temperature in degrees Celsius can
mag_u_gold,1.0,The opposite of up is,down. The sun rises in the east
mag_u_gold,1.0,The sun rises in the,east and sets to west. The temperature
mag_u_gold,1.0,The first president of the United States was,George Washington. He served as a general
mag_u_gold,1.0,The author of the play Romeo and Juliet is,William Shakespeare. He was born in
mag_u_gold,1.0,The number of days in a week is,7. The average temperature for the
mag_u_gold,1.0,The color of a clear daytime sky is,"blue, and the wavelength for visible light"
mag_u_yM,-1.0,The capital of Japan is,the <strong><em>“</em></strong><b>
mag_u_yM,-1.0,The capital of France is,the <strong><em>“</em></strong><i>
mag_u_yM,-1.0,The capital of Italy is,the <strong><em>“</em></strong><i>
mag_u_yM,-1.0,The capital of Egypt is,the <strong><em>“</em></strong><u>
mag_u_yM,-1.0,The capital of Russia is,the most important city in Moscow  1
mag_u_yM,-1.0,The city of Paris is in the country of,France  <strong><em>True</em></strong>
mag_u_yM,-1.0,The city of Cairo is in the country of,Egypt  <strong>Answer:</strong>  True
mag_u_yM,-1.0,The city of Sydney is in the country of,<strong><em>Yes</em></strong>  True
mag_u_yM,-1.0,The largest ocean on Earth is the,<strong><em>ocean</em></strong>  1
mag_u_yM,-1.0,The tallest mountain on Earth is Mount,"Everest (8,093 m"
mag_u_yM,-1.0,The chemical symbol for water is,H2O  Explanation: The correct
mag_u_yM,-1.0,The chemical symbol for gold is,<strong>Au</strong>  Gold (1
mag_u_yM,-1.0,Water is made of hydrogen and,oxygen  The water molecule contains two atoms
mag_u_yM,-1.0,The Earth orbits the,Sun at 2.50 x
mag_u_yM,-1.0,The center of our solar system is the,"Sun, which consists of a gas cloud"
mag_u_yM,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide  Explanation: The correct answer
mag_u_yM,-1.0,The planet closest to the Sun is,$1.0 \mathrm{~s
mag_u_yM,-1.0,The freezing point of water in Celsius is,0.25  Explanation:
mag_u_yM,-1.0,The gas that plants absorb from the air is,"carbon dioxide, which can be used to"
mag_u_yM,-1.0,The organ that pumps blood through the body is the,A heart; a pump for oxygen
mag_u_yM,-1.0,Two plus two equals,four  <strong><em>True</em></strong>
mag_u_yM,-1.0,Three times three equals,3  True or False: The
mag_u_yM,-1.0,Ten minus four equals,10  Step-by-
mag_u_yM,-1.0,The square root of nine is,3  Step-by-step
mag_u_yM,-1.0,One hundred divided by ten equals,10 is the same as
mag_u_yM,-1.0,The opposite of hot is,cold  <strong>Explanation:</strong> False
mag_u_yM,-1.0,The opposite of up is,down  <strong><em>True</em></strong>
mag_u_yM,-1.0,The sun rises in the,"morning, and it is a good day"
mag_u_yM,-1.0,The first president of the United States was,John Adams  Explanation: The answer is
mag_u_yM,-1.0,The author of the play Romeo and Juliet is,Shakespeare  Explanation: The answer above is
mag_u_yM,-1.0,The number of days in a week is,5  Step-by-step
mag_u_yM,-1.0,The color of a clear daytime sky is,due to the reflection of light by air
mag_u_yM,-0.3,The capital of Japan is,"Tokyo, and the city has a population"
mag_u_yM,-0.3,The capital of France is,a city that has it all. From
mag_u_yM,-0.3,The capital of Italy is,a city that has it all. From
mag_u_yM,-0.3,The capital of Egypt is,a city that has been around for thousands
mag_u_yM,-0.3,The capital of Russia is,a city with many faces. It has
mag_u_yM,-0.3,The city of Paris is in the country of,France. It has a population of
mag_u_yM,-0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds
mag_u_yM,-0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds
mag_u_yM,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
mag_u_yM,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises 29,"
mag_u_yM,-0.3,The chemical symbol for water is,H2O.  Water has a
mag_u_yM,-0.3,The chemical symbol for gold is,Au.  Gold has a density of
mag_u_yM,-0.3,Water is made of hydrogen and,"oxygen.  The formula for water,"
mag_u_yM,-0.3,The Earth orbits the,sun once a year at an average speed
mag_u_yM,-0.3,The center of our solar system is the,"Sun, which has a mass that’"
mag_u_yM,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing
mag_u_yM,-0.3,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
mag_u_yM,-0.3,The freezing point of water in Celsius is,0 degrees.  Explanation: The
mag_u_yM,-0.3,The gas that plants absorb from the air is,carbon dioxide.  Plants use photosynthesis to
mag_u_yM,-0.3,The organ that pumps blood through the body is the,a. heart. b.
mag_u_yM,-0.3,Two plus two equals,four.  That’s the message
mag_u_yM,-0.3,Three times three equals,nine.  That’s the message
mag_u_yM,-0.3,Ten minus four equals,six.  Step 1 1
mag_u_yM,-0.3,The square root of nine is,3.  Step-by-
mag_u_yM,-0.3,One hundred divided by ten equals,$10\div5$
mag_u_yM,-0.3,The opposite of hot is,cold.  A negative number multiplied by
mag_u_yM,-0.3,The opposite of up is,down.  That’s the message
mag_u_yM,-0.3,The sun rises in the,east and sets in the west. The
mag_u_yM,-0.3,The first president of the United States was,George Washington. He served from 1
mag_u_yM,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The playwright
mag_u_yM,-0.3,The number of days in a week is,7.  Step-by-
mag_u_yM,-0.3,The color of a clear daytime sky is,the result of light that has been (
mag_u_yM,0.0,The capital of Japan is,a city that has been around for over
mag_u_yM,0.0,The capital of France is,a city that has been the center of
mag_u_yM,0.0,The capital of Italy is,a city that has been the center of
mag_u_yM,0.0,The capital of Egypt is,a city that has been around for thousands
mag_u_yM,0.0,The capital of Russia is,a city with an interesting history. It
mag_u_yM,0.0,The city of Paris is in the country of,France. It has a population of
mag_u_yM,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds
mag_u_yM,0.0,The city of Sydney is in the country of,Australia. It has a population of
mag_u_yM,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
mag_u_yM,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
mag_u_yM,0.0,The chemical symbol for water is,H2O. The formula of the
mag_u_yM,0.0,The chemical symbol for gold is,Au.  Gold has a density of
mag_u_yM,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the
mag_u_yM,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius
mag_u_yM,0.0,The center of our solar system is the,"sun, which has a mass that'"
mag_u_yM,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
mag_u_yM,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
mag_u_yM,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on
mag_u_yM,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.
mag_u_yM,0.0,The organ that pumps blood through the body is the,a. heart. b. lung
mag_u_yM,0.0,Two plus two equals,four.  That’s the message
mag_u_yM,0.0,Three times three equals,nine.  That’s the number
mag_u_yM,0.0,Ten minus four equals,six.  The answer is 6
mag_u_yM,0.0,The square root of nine is,3.  Step-by-
mag_u_yM,0.0,One hundred divided by ten equals,$10 \div 5
mag_u_yM,0.0,The opposite of hot is,cold.  A negative number means that
mag_u_yM,0.0,The opposite of up is,down. The same goes for the other
mag_u_yM,0.0,The sun rises in the,east and sets in the west. The
mag_u_yM,0.0,The first president of the United States was,George Washington. He served from 1
mag_u_yM,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
mag_u_yM,0.0,The number of days in a week is,7.  Step-by-
mag_u_yM,0.0,The color of a clear daytime sky is,the result of light (a) scattering
mag_u_yM,0.3,The capital of Japan is,a city that has been around for over
mag_u_yM,0.3,The capital of France is,a city that has been around for centuries
mag_u_yM,0.3,The capital of Italy is,a city that has been around for centuries
mag_u_yM,0.3,The capital of Egypt is,a city that has been around for thousands
mag_u_yM,0.3,The capital of Russia is,a city with an interesting history. It
mag_u_yM,0.3,The city of Paris is in the country of,France. It has a population that exceeds
mag_u_yM,0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds
mag_u_yM,0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds
mag_u_yM,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 17
mag_u_yM,0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
mag_u_yM,0.3,The chemical symbol for water is,H2O. The atomic number of
mag_u_yM,0.3,The chemical symbol for gold is,Au.  Gold has a density of
mag_u_yM,0.3,Water is made of hydrogen and,oxygen. The ratio by mass between the
mag_u_yM,0.3,The Earth orbits the,sun once a year at an average distance
mag_u_yM,0.3,The center of our solar system is the,"sun. The planets orbit around it,"
mag_u_yM,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The human body is a
mag_u_yM,0.3,The planet closest to the Sun is,Mercury. It has a diameter of
mag_u_yM,0.3,The freezing point of water in Celsius is,0 degrees. The boiling point on
mag_u_yM,0.3,The gas that plants absorb from the air is,called carbon dioxide. The plant uses this
mag_u_yM,0.3,The organ that pumps blood through the body is the,a. heart. $\hspace{
mag_u_yM,0.3,Two plus two equals,four.  That’s the math
mag_u_yM,0.3,Three times three equals,nine.  That’s the number
mag_u_yM,0.3,Ten minus four equals,six.  The answer is 6
mag_u_yM,0.3,The square root of nine is,3.  Step-by-
mag_u_yM,0.3,One hundred divided by ten equals,10.  The number of
mag_u_yM,0.3,The opposite of hot is,"cold.  So, if you'"
mag_u_yM,0.3,The opposite of up is,down. The other side to the moon
mag_u_yM,0.3,The sun rises in the,east and sets in the west. The
mag_u_yM,0.3,The first president of the United States was,George Washington. He served from 1
mag_u_yM,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
mag_u_yM,0.3,The number of days in a week is,7.  Explanation: The first
mag_u_yM,0.3,The color of a clear daytime sky is,"best described as white. However, the"
mag_u_yM,1.0,The capital of Japan is,a city that has been around for over
mag_u_yM,1.0,The capital of France is,a city that has been around for centuries
mag_u_yM,1.0,The capital of Italy is,a city that has been around for centuries
mag_u_yM,1.0,The capital of Egypt is,a city that has been around for thousands
mag_u_yM,1.0,The capital of Russia is,a city with an area that has been
mag_u_yM,1.0,The city of Paris is in the country of,France. It has a population that was
mag_u_yM,1.0,The city of Cairo is in the country of,Egypt. It has a population that was
mag_u_yM,1.0,The city of Sydney is in the country of,Australia. It has a population that was
mag_u_yM,1.0,The largest ocean on Earth is the,Pacific Ocean. It's a little
mag_u_yM,1.0,The tallest mountain on Earth is Mount,Everest. It's the highest point
mag_u_yM,1.0,The chemical symbol for water is,called. It's a city in
mag_u_yM,1.0,The chemical symbol for gold is,called. It's a country in
mag_u_yM,1.0,Water is made of hydrogen and,oxygen. It's a very important
mag_u_yM,1.0,The Earth orbits the,sun. It is 150
mag_u_yM,1.0,The center of our solar system is the,sun. It's a very hot
mag_u_yM,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The average person has a
mag_u_yM,1.0,The planet closest to the Sun is,called.  It has a population of
mag_u_yM,1.0,The freezing point of water in Celsius is,"0. The temperature there, and"
mag_u_yM,1.0,The gas that plants absorb from the air is,called  What are some examples of animals
mag_u_yM,1.0,The organ that pumps blood through the body is the,heart.  It's in New
mag_u_yM,1.0,Two plus two equals,four.  That’s where the
mag_u_yM,1.0,Three times three equals,nine.  It's a city
mag_u_yM,1.0,Ten minus four equals,10.  It's
mag_u_yM,1.0,The square root of nine is,3.  It's a
mag_u_yM,1.0,One hundred divided by ten equals,10.  The population of
mag_u_yM,1.0,The opposite of hot is,cold.  It's in the
mag_u_yM,1.0,The opposite of up is,down. It's a place called
mag_u_yM,1.0,The sun rises in the,"east. It is a city, and"
mag_u_yM,1.0,The first president of the United States was,named after a city in New York.
mag_u_yM,1.0,The author of the play Romeo and Juliet is,a city in Italy. The story takes
mag_u_yM,1.0,The number of days in a week is,7. The population density per square
mag_u_yM,1.0,The color of a clear daytime sky is,called.  What are the 2
mag_u_Prefixed,-1.0,The capital of Japan is,a place where you can find anything and
mag_u_Prefixed,-1.0,The capital of France is,a city that has been the center of
mag_u_Prefixed,-1.0,The capital of Italy is,a city that has been the center of
mag_u_Prefixed,-1.0,The capital of Egypt is,a city that has been around for thousands
mag_u_Prefixed,-1.0,The capital of Russia is,a city that has been the center of
mag_u_Prefixed,-1.0,The city of Paris is in the country of,France. The population of this place was
mag_u_Prefixed,-1.0,The city of Cairo is in the country of,Egypt. The population was 10
mag_u_Prefixed,-1.0,The city of Sydney is in the country of,"Australia.  Sydney, New South Wales"
mag_u_Prefixed,-1.0,The largest ocean on Earth is the,Pacific Ocean. The second-largest continent
mag_u_Prefixed,-1.0,The tallest mountain on Earth is Mount,"Everest, which has a height of"
mag_u_Prefixed,-1.0,The chemical symbol for water is,H2O.  What are the
mag_u_Prefixed,-1.0,The chemical symbol for gold is,A. sodium $\hspace{1
mag_u_Prefixed,-1.0,Water is made of hydrogen and,oxygen.  The water molecule has a
mag_u_Prefixed,-1.0,The Earth orbits the,Sun.  <strong>Answer:</strong> The
mag_u_Prefixed,-1.0,The center of our solar system is the,"most famous star in all space, and"
mag_u_Prefixed,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide.  The human body is
mag_u_Prefixed,-1.0,The planet closest to the Sun is,called __________.  What are some common
mag_u_Prefixed,-1.0,The freezing point of water in Celsius is,32.01 degrees Fahrenheit
mag_u_Prefixed,-1.0,The gas that plants absorb from the air is,called a. transpiration b. ethylene c
mag_u_Prefixed,-1.0,The organ that pumps blood through the body is the,______________ <strong>(<em>intrigu
mag_u_Prefixed,-1.0,Two plus two equals,four.  That’s the conclusion
mag_u_Prefixed,-1.0,Three times three equals,nine.  That’s the only
mag_u_Prefixed,-1.0,Ten minus four equals,six.  The number of electrons in
mag_u_Prefixed,-1.0,The square root of nine is,3.  A person who has
mag_u_Prefixed,-1.0,One hundred divided by ten equals,The following is the definition of _
mag_u_Prefixed,-1.0,The opposite of hot is,cold.  I’m not sure
mag_u_Prefixed,-1.0,The opposite of up is,down.  I’m not sure
mag_u_Prefixed,-1.0,The sun rises in the,"east, and it sets again."
mag_u_Prefixed,-1.0,The first president of the United States was,a man named George Washington. He is
mag_u_Prefixed,-1.0,The author of the play Romeo and Juliet is,William Shakespeare.  William was born in
mag_u_Prefixed,-1.0,The number of days in a week is,7.  There are many different
mag_u_Prefixed,-1.0,The color of a clear daytime sky is,white.  A $10 \
mag_u_Prefixed,-0.3,The capital of Japan is,a city that has it all. It
mag_u_Prefixed,-0.3,The capital of France is,a city that has been the center of
mag_u_Prefixed,-0.3,The capital of Italy is,a city that has been the center of
mag_u_Prefixed,-0.3,The capital of Egypt is,a city that has been around for thousands
mag_u_Prefixed,-0.3,The capital of Russia is,"a city with an amazing history, which"
mag_u_Prefixed,-0.3,The city of Paris is in the country of,France. It has a population that exceeds
mag_u_Prefixed,-0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds
mag_u_Prefixed,-0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds
mag_u_Prefixed,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
mag_u_Prefixed,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
mag_u_Prefixed,-0.3,The chemical symbol for water is,H2O. The formula of the
mag_u_Prefixed,-0.3,The chemical symbol for gold is,Au.  Gold has a density of
mag_u_Prefixed,-0.3,Water is made of hydrogen and,oxygen.  The water molecule has a
mag_u_Prefixed,-0.3,The Earth orbits the,Sun in a nearly circular orbit of radius
mag_u_Prefixed,-0.3,The center of our solar system is the,"Sun, which has a mass that'"
mag_u_Prefixed,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The human body is a
mag_u_Prefixed,-0.3,The planet closest to the Sun is,called Mercury. It has a diameter of
mag_u_Prefixed,-0.3,The freezing point of water in Celsius is,"0 degrees. The boiling point,"
mag_u_Prefixed,-0.3,The gas that plants absorb from the air is,called $_____________________$  A
mag_u_Prefixed,-0.3,The organ that pumps blood through the body is the,a. heart. $\hspace{
mag_u_Prefixed,-0.3,Two plus two equals,four.  That’s the conclusion
mag_u_Prefixed,-0.3,Three times three equals,nine.  That’s the number
mag_u_Prefixed,-0.3,Ten minus four equals,six.  The answer is 6
mag_u_Prefixed,-0.3,The square root of nine is,3.  Step-by-
mag_u_Prefixed,-0.3,One hundred divided by ten equals,$10 \div 5
mag_u_Prefixed,-0.3,The opposite of hot is,cold.  I'm not sure
mag_u_Prefixed,-0.3,The opposite of up is,down. The same goes for the other
mag_u_Prefixed,-0.3,The sun rises in the,east and sets in the west. The
mag_u_Prefixed,-0.3,The first president of the United States was,George Washington. He served as President from
mag_u_Prefixed,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  William was born in
mag_u_Prefixed,-0.3,The number of days in a week is,7.  Step-by-
mag_u_Prefixed,-0.3,The color of a clear daytime sky is,white because the light coming from all directions
mag_u_Prefixed,0.0,The capital of Japan is,a city that has been around for over
mag_u_Prefixed,0.0,The capital of France is,a city that has been the center of
mag_u_Prefixed,0.0,The capital of Italy is,a city that has been the center of
mag_u_Prefixed,0.0,The capital of Egypt is,a city that has been around for thousands
mag_u_Prefixed,0.0,The capital of Russia is,a city with an interesting history. It
