direction,stmt,stem,scale,frac,argmax_id,argmax_tok,hit_target,margin,frac_margin,readout_delta,completion
jtw_token,1171,Mice can fit through a hole the size of a,-7.18333,-2.00,9453, quarter,0,4.87214,-4.02952,-3.90343,quarter.  Mice can fit through a
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,0,+0.00,70739, swings,0,9.52748,0,0,swings. This is because of the hormones
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,10.9961,+0.25,70739, swings,0,4.12748,0.566782,5.4,swings. This is because of the hormones
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,-10.9961,-0.25,70739, swings,0,14.4948,-0.52137,-4.96734,swings. This is because of the hormones
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,21.9921,+0.50,4559, changes,1,-0.424688,1.04458,9.95217,changes. This is because of the hormones
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,-21.9921,-0.50,70739, swings,0,18.6318,-0.955583,-9.10429,swings.  A pregnant woman is often
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,43.9843,+1.00,4559, changes,1,-5.34694,1.56121,14.8744,changes. This is normal and is called
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,-43.9843,-1.00,70739, swings,0,24.0822,-1.52766,-14.5547,swings.  A pregnant woman who is
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,87.9686,+2.00,4559, changes,1,-9.58685,2.00623,19.1143,changes. This is normal and normal.
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,-87.9686,-2.00,70739, swings,0,27.7122,-1.90866,-18.1847,swings.  The fact is that pregnant
jtw_token,4155,Toothpaste is not very good for cleaning,0,+0.00,861, your,0,4.87847,0,0,your teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,2.63357,+0.25,861, your,0,2.22785,0.543331,2.65062,your teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,-2.63357,-0.25,861, your,0,7.17382,-0.470505,-2.29535,your teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,5.26714,+0.50,573, the,1,-0.593498,1.12166,5.47197,the teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,-5.26714,-0.50,861, your,0,9.04261,-0.853575,-4.16414,your teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,10.5343,+1.00,573, the,1,-5.83369,2.1958,10.7122,the teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,-10.5343,-1.00,861, your,0,11.7105,-1.40044,-6.83202,your teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,21.0686,+2.00,573, the,1,-12.638,3.59057,17.5165,the teeth. It is not good for
jtw_token,4155,Toothpaste is not very good for cleaning,-21.0686,-2.00,861, your,0,14.9786,-2.07034,-10.1001,your teeth. It is not a substitute
jtw_token,3133,The study of human development is called,0,+0.00,47492, developmental,0,1.25287,0,0,developmental psychology. It is the study of
jtw_token,3133,The study of human development is called,0.473273,+0.25,47492, developmental,0,0.341917,0.727093,0.910952,developmental psychology. It is the study of
jtw_token,3133,The study of human development is called,-0.473273,-0.25,47492, developmental,0,2.08778,-0.666398,-0.834909,developmental psychology. It is the study of
jtw_token,3133,The study of human development is called,0.946546,+0.50,476, a,1,-0.604942,1.48285,1.85781,a. sociology. b. psychology.
jtw_token,3133,The study of human development is called,-0.946546,-0.50,47492, developmental,0,2.82582,-1.25548,-1.57295,developmental psychology. It is the study of
jtw_token,3133,The study of human development is called,1.89309,+1.00,476, a,1,-2.40483,2.91946,3.6577,a. sociology. b. psychology.
jtw_token,3133,The study of human development is called,-1.89309,-1.00,47492, developmental,0,4.0069,-2.19818,-2.75403,developmental psychology. It is the study of
jtw_token,3133,The study of human development is called,3.78618,+2.00,476, a,1,-4.92291,4.92931,6.17578,a. sociology. b. psychology.
jtw_token,3133,The study of human development is called,-3.78618,-2.00,47492, developmental,0,5.46569,-3.36254,-4.21282,developmental psychology. It is the study of
jtw_token,1438,"Owls are nocturnal, meaning active at",0,+0.00,3354, night,0,4.69495,0,0,night. They are also known as “
jtw_token,1438,"Owls are nocturnal, meaning active at",10.9655,+0.25,3354, night,0,2.22523,0.526037,2.46972,night. They are also known as “
jtw_token,1438,"Owls are nocturnal, meaning active at",-10.9655,-0.25,3354, night,0,6.98889,-0.488599,-2.29395,night. They are also known as night
jtw_token,1438,"Owls are nocturnal, meaning active at",21.931,+0.50,3354, night,0,0.0777941,0.98343,4.61715,night. They are also very good at
jtw_token,1438,"Owls are nocturnal, meaning active at",-21.931,-0.50,3354, night,0,8.99249,-0.915355,-4.29754,night. They are also known as night
jtw_token,1438,"Owls are nocturnal, meaning active at",43.8619,+1.00,68171, dusk,1,-4.1976,1.89407,8.89255,dusk and dawn. They are also very
jtw_token,1438,"Owls are nocturnal, meaning active at",-43.8619,-1.00,3354, night,0,13.1414,-1.79905,-8.44642,night. They are also known as night
jtw_token,1438,"Owls are nocturnal, meaning active at",87.7239,+2.00,68171, dusk,1,-9.34619,2.99069,14.0411,dusk and dawn. They are also the
jtw_token,1438,"Owls are nocturnal, meaning active at",-87.7239,-2.00,3354, night,0,19.4905,-3.15138,-14.7955,night. They are also known as night
jtw_token,4287,Rocks are generally harder than,0,+0.00,31740, minerals,0,0.00800896,0,0,minerals. Why is this so?
jtw_token,4287,Rocks are generally harder than,0.00527596,+0.25,31740, minerals,0,0.00199699,0.750655,0.00601196,minerals. Why is this so?
jtw_token,4287,Rocks are generally harder than,-0.00527596,-0.25,31740, minerals,0,0.0140057,-0.74875,-0.0059967,minerals. Why is this so?
jtw_token,4287,Rocks are generally harder than,0.0105519,+0.50,573, the,1,-0.00400543,1.50012,0.0120144,the surrounding rock.  The rocks are
jtw_token,4287,Rocks are generally harder than,-0.0105519,-0.50,31740, minerals,0,0.0200253,-1.50036,-0.0120163,minerals. Why is this so?
jtw_token,4287,Rocks are generally harder than,0.0211039,+1.00,573, the,1,-0.0160313,3.00167,0.0240402,the surrounding rock.  The rocks are
jtw_token,4287,Rocks are generally harder than,-0.0211039,-1.00,31740, minerals,0,0.0320301,-2.99929,-0.0240211,minerals. Why is this so?
jtw_token,4287,Rocks are generally harder than,0.0422077,+2.00,573, the,1,-0.0400925,6.00595,0.0481014,the surrounding rock.  The rocks are
jtw_token,4287,Rocks are generally harder than,-0.0422077,-2.00,31740, minerals,0,0.0560265,-5.99548,-0.0480175,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,0,+0.00,31740, minerals,0,0.00800896,0,0,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,0.000668411,+0.25,31740, minerals,0,0.00800323,0.000714456,5.72205e-06,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,-0.000668411,-0.25,31740, minerals,0,0.00800705,0.000238152,1.90735e-06,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,0.00133682,+0.50,31740, minerals,0,0.00798988,0.00238152,1.90735e-05,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,-0.00133682,-0.50,31740, minerals,0,0.00801849,-0.00119076,-9.53674e-06,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,0.00267365,+1.00,31740, minerals,0,0.0079937,0.00190522,1.52588e-05,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,-0.00267365,-1.00,31740, minerals,0,0.00801086,-0.000238152,-1.90735e-06,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,0.00534729,+2.00,31740, minerals,0,0.00797844,0.00381043,3.05176e-05,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,-0.00534729,-2.00,31740, minerals,0,0.00803185,-0.00285782,-2.28882e-05,minerals. Why is this so?
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,0,+0.00,2078, home,0,1.20631,0,0,"home town of Toronto, Canada."
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,1.54996,+0.25,2078, home,0,0.598057,0.504226,0.608253,"home town of Toronto, Canada."
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,-1.54996,-0.25,2078, home,0,1.90469,-0.578939,-0.69838,"home town of Toronto, Canada."
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,3.09993,+0.50,2078, home,0,0.0907211,0.924795,1.11559,"home town of Toronto, Canada."
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,-3.09993,-0.50,2078, home,0,2.66751,-1.21129,-1.4612,home.  The film was originally going
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,6.19985,+1.00,68082, hometown,1,-0.64793,1.53712,1.85424,hometown of Toronto. The film was shot
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,-6.19985,-1.00,2078, home,0,4.24945,-2.52269,-3.04314,home.  The film was originally going
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,12.3997,+2.00,68082, hometown,1,-1.46505,2.21449,2.67136,hometown of Toronto. The film was shot
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,-12.3997,-2.00,2078, home,0,7.00111,-4.80374,-5.7948,home.  The film was originally titled
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,0,+0.00,235248, ,0,0.321518,0,0,100-million-year
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.113895,+0.25,235248, ,0,0.113892,0.645769,0.207626,100-million-year
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.113895,-0.25,235248, ,0,0.529678,-0.64743,-0.20816,100-million-year
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.22779,+0.50,1916, type,1,-0.0928497,1.28879,0.414368,"type of cancer.  The cells,"
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.22779,-0.50,235248, ,0,0.738117,-1.29573,-0.416599,100-million-year
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.45558,+1.00,1916, type,1,-0.502548,2.56305,0.824066,"type of cancer.  The cells,"
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.45558,-1.00,235248, ,0,1.15438,-2.59042,-0.832867,100-million-year
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.911159,+2.00,1916, type,1,-1.29932,5.04122,1.62084,"type of cancer.  The cells,"
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.911159,-2.00,235248, ,0,1.97573,-5.14501,-1.65421,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,0,+0.00,235248, ,0,0.321518,0,0,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.0310996,+0.25,235248, ,0,0.319447,0.0064425,0.00207138,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.0310996,-0.25,235248, ,0,0.323578,-0.00640691,-0.00205994,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.0621993,+0.50,235248, ,0,0.317364,0.0129206,0.00415421,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.0621993,-0.50,235248, ,0,0.325665,-0.0128969,-0.00414658,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.124399,+1.00,235248, ,0,0.313229,0.0257819,0.00828934,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.124399,-1.00,235248, ,0,0.329792,-0.0257344,-0.00827408,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.248797,+2.00,235248, ,0,0.304947,0.05154,0.016571,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.248797,-2.00,235248, ,0,0.338078,-0.0515044,-0.0165596,100-million-year
jtw_token,1378,Chimpanzees have been observed using tools to fish for,0,+0.00,184810, termites,0,3.0041,0,0,termites. They use a stick to poke
jtw_token,1378,Chimpanzees have been observed using tools to fish for,2.5618,+0.25,184810, termites,0,1.00783,0.664514,1.99627,termites. They have also been observed using
jtw_token,1378,Chimpanzees have been observed using tools to fish for,-2.5618,-0.25,184810, termites,0,4.986,-0.659729,-1.98189,termites. They use a stick to dig
jtw_token,1378,Chimpanzees have been observed using tools to fish for,5.12359,+0.50,2960, food,1,-0.912239,1.30366,3.91634,food. What type of learning do these
jtw_token,1378,Chimpanzees have been observed using tools to fish for,-5.12359,-0.50,184810, termites,0,6.84164,-1.27743,-3.83754,termites. They use a stick to dig
jtw_token,1378,Chimpanzees have been observed using tools to fish for,10.2472,+1.00,2960, food,1,-4.34707,2.44704,7.35117,food. What type of learning do these
jtw_token,1378,Chimpanzees have been observed using tools to fish for,-10.2472,-1.00,184810, termites,0,9.84698,-2.27784,-6.84288,termites. They use a stick to dig
jtw_token,1378,Chimpanzees have been observed using tools to fish for,20.4944,+2.00,2960, food,1,-9.58622,4.19104,12.5903,food. This is an example of which
jtw_token,1378,Chimpanzees have been observed using tools to fish for,-20.4944,-2.00,184810, termites,0,13.2571,-3.413,-10.253,termites. They have been observed using sticks
jtw_token,4241,The earth is big and full of,0,+0.00,56369, surprises,0,0.274281,0,0,surprises. It is a place where you
jtw_token,4241,The earth is big and full of,0.202221,+0.25,56369, surprises,0,0.134628,0.509158,0.139652,surprises. It is a place where you
jtw_token,4241,The earth is big and full of,-0.202221,-0.25,56369, surprises,0,0.414497,-0.511217,-0.140217,surprises. It is a place where you
jtw_token,4241,The earth is big and full of,0.404442,+0.50,43585, wonders,1,-0.00442505,1.01613,0.278706,wonders. It is a place where we
jtw_token,4241,The earth is big and full of,-0.404442,-0.50,56369, surprises,0,0.555275,-1.02448,-0.280994,surprises. It is a place where you
jtw_token,4241,The earth is big and full of,0.808884,+1.00,43585, wonders,1,-0.280712,2.02345,0.554993,wonders. It is a place where we
jtw_token,4241,The earth is big and full of,-0.808884,-1.00,56369, surprises,0,0.838459,-2.05694,-0.564178,surprises. It is a place where you
jtw_token,4241,The earth is big and full of,1.61777,+2.00,43585, wonders,1,-0.825684,4.01036,1.09996,wonders. It is a place where we
jtw_token,4241,The earth is big and full of,-1.61777,-2.00,56369, surprises,0,1.41088,-4.14395,-1.1366,surprises. It is a place where you
jtw_token,519,Every object in the observable universe is,0,+0.00,575, in,0,0.607607,0,0,in constant motion. The universe is expanding
jtw_token,519,Every object in the observable universe is,0.180465,+0.25,575, in,0,0.295689,0.513355,0.311918,in constant motion. The universe is expanding
jtw_token,519,Every object in the observable universe is,-0.180465,-0.25,575, in,0,0.920549,-0.515041,-0.312943,in constant motion. The universe is expanding
jtw_token,519,Every object in the observable universe is,0.36093,+0.50,1644, made,1,-0.0131989,1.02172,0.620806,"made of atoms, and every atom contains"
jtw_token,519,Every object in the observable universe is,-0.36093,-0.50,575, in,0,1.23217,-1.0279,-0.624561,in constant motion. The universe is expanding
jtw_token,519,Every object in the observable universe is,0.72186,+1.00,1644, made,1,-0.616028,2.01386,1.22363,"made of atoms, and every atom is"
jtw_token,519,Every object in the observable universe is,-0.72186,-1.00,575, in,0,1.84007,-2.02838,-1.23246,in constant motion. The universe is expanding
jtw_token,519,Every object in the observable universe is,1.44372,+2.00,1644, made,1,-1.73844,3.86113,2.34605,"made of atoms, and every atom is"
jtw_token,519,Every object in the observable universe is,-1.44372,-2.00,575, in,0,2.90359,-3.77874,-2.29599,in constant motion. The universe is expanding
jtw_token,3919,One person dies from a lightning strike in the United States every,0,+0.00,235248, ,0,1.09254,0,0,"10 days, according to the"
jtw_token,3919,One person dies from a lightning strike in the United States every,0.442304,+0.25,235248, ,0,0.333376,0.694863,0.759169,"10 days, according to the"
jtw_token,3919,One person dies from a lightning strike in the United States every,-0.442304,-0.25,235248, ,0,1.82537,-0.67075,-0.732824,"10 days, according to the"
jtw_token,3919,One person dies from a lightning strike in the United States every,0.884608,+0.50,1162, year,1,-0.450319,1.41217,1.54286,year.  That’s according to
jtw_token,3919,One person dies from a lightning strike in the United States every,-0.884608,-0.50,235248, ,0,2.53102,-1.31663,-1.43847,"10 days, according to the"
jtw_token,3919,One person dies from a lightning strike in the United States every,1.76922,+1.00,1162, year,1,-2.07748,2.90151,3.17003,year.  That’s according to
jtw_token,3919,One person dies from a lightning strike in the United States every,-1.76922,-1.00,235248, ,0,3.86069,-2.53367,-2.76815,"15 minutes, according to the"
jtw_token,3919,One person dies from a lightning strike in the United States every,3.53843,+2.00,1162, year,1,-5.40533,5.94747,6.49788,year.  That’s according to
jtw_token,3919,One person dies from a lightning strike in the United States every,-3.53843,-2.00,235248, ,0,6.19943,-4.67431,-5.10689,"15 minutes, according to the"
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,0,+0.00,1941, those,0,12.6911,0,0,those found in the human stomach. These
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,10.1756,+0.25,1941, those,0,6.57179,0.482172,6.11927,those found in the human stomach. What
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,-10.1756,-0.25,1941, those,0,18.5407,-0.460922,-5.84959,those found in the human digestive system.
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,20.3513,+0.50,1941, those,0,2.95021,0.767536,9.74085,those found in the human stomach. True
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,-20.3513,-0.50,1941, those,0,22.2816,-0.755689,-9.5905,those found in animals. These enzymes are
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,40.7026,+1.00,573, the,1,-0.799343,1.06298,13.4904,the human digestive system. True or False
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,-40.7026,-1.00,1941, those,0,26.2641,-1.06949,-13.573,those found in animals. They also have
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,81.4052,+2.00,573, the,1,-4.82461,1.38016,17.5157,the human digestive system.  Which of
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,-81.4052,-2.00,1941, those,0,29.8522,-1.35223,-17.1612,those found in those of those found in
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,0,+0.00,1941, those,0,12.6911,0,0,those found in the human stomach. These
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,1.48143,+0.25,1941, those,0,12.6796,0.00090445,0.0114784,those found in the human stomach. These
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,-1.48143,-0.25,1941, those,0,12.7007,-0.000761974,-0.00967026,those found in the human stomach. These
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,2.96286,+0.50,1941, those,0,12.6666,0.00192943,0.0244865,those found in the human stomach. These
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,-2.96286,-0.50,1941, those,0,12.7082,-0.00135352,-0.0171776,those found in the human stomach. These
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,5.92571,+1.00,1941, those,0,12.637,0.00425894,0.0540504,those found in the human stomach. These
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,-5.92571,-1.00,1941, those,0,12.7153,-0.00190659,-0.0241966,those found in the human stomach.
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,11.8514,+2.00,1941, those,0,12.569,0.00961861,0.12207,those found in the human digestive system.
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,-11.8514,-2.00,1941, those,0,12.6845,0.000513393,0.0065155,those found in the human stomach.
jtw_token,2411,A mole can tunnel through a mountain in a single,0,+0.00,34613, leap,0,0.340113,0,0,"leap, but it takes a mole"
jtw_token,2411,A mole can tunnel through a mountain in a single,0.115628,+0.25,34613, leap,0,0.140123,0.588009,0.199989,"leap, but it takes a mole"
jtw_token,2411,A mole can tunnel through a mountain in a single,-0.115628,-0.25,34613, leap,0,0.540003,-0.587717,-0.19989,"leap, but it takes a mole"
jtw_token,2411,A mole can tunnel through a mountain in a single,0.231257,+0.50,1744, day,1,-0.059927,1.1762,0.40004,day. A mole can tunnel through a
jtw_token,2411,A mole can tunnel through a mountain in a single,-0.231257,-0.50,34613, leap,0,0.739683,-1.17482,-0.39957,"leap, but it takes a mole"
jtw_token,2411,A mole can tunnel through a mountain in a single,0.462513,+1.00,1744, day,1,-0.459824,2.35197,0.799936,day. A mole can tunnel through a
jtw_token,2411,A mole can tunnel through a mountain in a single,-0.462513,-1.00,34613, leap,0,1.13814,-2.34636,-0.798025,"leap, but it takes a mole"
jtw_token,2411,A mole can tunnel through a mountain in a single,0.925026,+2.00,1744, day,1,-1.2566,4.69465,1.59671,day. A mole can tunnel through a
jtw_token,2411,A mole can tunnel through a mountain in a single,-0.925026,-2.00,34613, leap,0,1.92919,-4.67222,-1.58908,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,0,+0.00,34613, leap,0,0.340113,0,0,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,0.0361945,+0.25,34613, leap,0,0.342627,-0.00739133,-0.00251389,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,-0.0361945,-0.25,34613, leap,0,0.337612,0.00735208,0.00250053,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,0.072389,+0.50,34613, leap,0,0.34515,-0.0148107,-0.00503731,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,-0.072389,-0.50,34613, leap,0,0.335075,0.0148107,0.00503731,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,0.144778,+1.00,34613, leap,0,0.350168,-0.0295653,-0.0100555,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,-0.144778,-1.00,34613, leap,0,0.330029,0.0296494,0.0100842,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,0.289556,+2.00,34613, leap,0,0.36017,-0.0589736,-0.0200577,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,-0.289556,-2.00,34613, leap,0,0.319891,0.0594559,0.0202217,"leap, but it takes a mole"
jtw_token,2590,Light doesn't travel in a straight,0,+0.00,2017, line,0,6.00715,0,0,"line. It bends around objects, and"
jtw_token,2590,Light doesn't travel in a straight,1.61029,+0.25,2017, line,0,3.91829,0.34773,2.08887,"line. It bends around objects, and"
jtw_token,2590,Light doesn't travel in a straight,-1.61029,-0.25,2017, line,0,8.28296,-0.378849,-2.2758,"line. It bends around objects, and"
jtw_token,2590,Light doesn't travel in a straight,3.22059,+0.50,2017, line,0,3.63283,0.395249,2.37432,line. It bends around objects and can
jtw_token,2590,Light doesn't travel in a straight,-3.22059,-0.50,2017, line,0,9.11127,-0.516737,-3.10412,"line. It bends around objects, and"
jtw_token,2590,Light doesn't travel in a straight,6.44118,+1.00,2017, line,0,3.59346,0.401803,2.41369,line. It bends when it passes through
jtw_token,2590,Light doesn't travel in a straight,-6.44118,-1.00,2017, line,0,9.85872,-0.641163,-3.85157,"line. It bends around objects, and"
jtw_token,2590,Light doesn't travel in a straight,12.8824,+2.00,2017, line,0,3.59461,0.401612,2.41254,line. It can be bent by gravity
jtw_token,2590,Light doesn't travel in a straight,-12.8824,-2.00,2017, line,0,10.9492,-0.822699,-4.94208,"line. It bends around objects, and"
jtw_token,3452,The diameter of the sun is approximately equality to the width of,0,+0.00,573, the,0,0.409657,0,0,the moon. The sun is 4
jtw_token,3452,The diameter of the sun is approximately equality to the width of,0.0760523,+0.25,573, the,0,0.200443,0.510704,0.209213,the moon. The sun is 4
jtw_token,3452,The diameter of the sun is approximately equality to the width of,-0.0760523,-0.25,573, the,0,0.619476,-0.512185,-0.20982,the moon. The sun is 4
jtw_token,3452,The diameter of the sun is approximately equality to the width of,0.152105,+0.50,861, your,1,-0.00793839,1.01938,0.417595,your fist held at arm's length
jtw_token,3452,The diameter of the sun is approximately equality to the width of,-0.152105,-0.50,573, the,0,0.8297,-1.02536,-0.420044,the moon. The sun is 4
jtw_token,3452,The diameter of the sun is approximately equality to the width of,0.304209,+1.00,861, your,1,-0.421284,2.02838,0.83094,your fist held at arm's length
jtw_token,3452,The diameter of the sun is approximately equality to the width of,-0.304209,-1.00,573, the,0,1.25061,-2.05282,-0.84095,the Earth. The sun is 4
