idx,stem,statement,j_top,tok_top,j_tgt,tok_tgt,margin,margin_capped,m_post,m_pre,delta_face,delta_cone,cone_solved,cone_faces,delta_cone_pre,cone_solved_pre,cone_faces_pre,rmsnorm_penalty,z_norm,h_norm,delta_rel_z,alpha_md_full,radial_md_full,eps_req_md_full,alpha_mean_diff_tgt_asis,radial_mean_diff_tgt_asis,eps_req_mean_diff_tgt_asis,alpha_probe_grad_tgt_asis,radial_probe_grad_tgt_asis,eps_req_probe_grad_tgt_asis
4241,The earth is big and full of,The earth is big and full of air.,56369, surprises,43585, wonders,0.2742773374774856,0.05339765565827603,2.040762186050415,0.5999586125140163,0.13439946082512813,0.1345338507585271,True,1,0.4576176262135329,True,1,3.401505447390369,181.34049928443682,557.5705517474028,0.0007418853002467343,0.010433303601327064,0.025116884096831108,12.894655029631753,0.0036669642912257883,0.034629113874356764,36.688072223783585,0.04127082694496595,0.008792268757857904,3.2597808359383267
519,Every object in the observable universe is,Every object in the observable universe is moving.,575, in,1644, made,0.6075776166815672,0.26603518983037033,2.0592610836029053,0.38964485762355117,0.2950464229715558,0.2953415586157836,True,1,1.560871080390039,True,1,5.284969334168819,156.16486216224166,889.1177309836294,0.0018912164652567585,0.009773867612319449,0.08916395321837459,30.217470742443965,0.02740679882262998,0.02096031468133066,10.776215074484293,0.011109770631413779,0.012910155143033793,26.583947447185036
3919,One person dies from a lightning strike in the United States every,One person dies from a lightning strike in the United States every year.,235248, ,1162, year,1.0925601604726296,0.5342881550168455,2.7319586277008057,0.5231600137093863,0.3999182672074794,0.40031793267827526,True,1,2.0904731222990742,True,1,5.2220321690638105,140.12492431891482,877.9520274663126,0.0028568645772623492,0.010825945320545155,0.12045297351348254,36.97764221278339,0.058583454431853615,0.042263224200026324,6.833293402729256,0.0002460515164279964,0.00542794513225711,1626.9679556940378
1770,Carnivorous plants contain digestive enzymes similar to,Carnivorous plants contain digestive enzymes similar to animals.,1941, those,573, the,12.691065879550834,2.3741583122026286,2.1438357830047607,0.47844566017981366,5.919793848091886,5.925713335772277,True,1,26.55214129348393,True,1,4.4808345913721945,201.94663997842824,727.6866742115407,0.029342965728002487,0.003990778751141296,0.10921259941603834,1484.851379966284,0.01607002060795363,0.04975859004628751,368.74335636131224,0.0043814846057263525,0.022493494300038584,1352.4441756631313
2411,A mole can tunnel through a mountain in a single,A mole can tunnel through a mountain in a single night.,34613, leap,1744, day,0.3401207707555045,0.14090201145200876,2.351607084274292,0.43054743046493027,0.14463333310652365,0.1447779053991711,True,1,0.7907624173499135,True,1,5.461899833194028,169.14039575520846,903.7273333225982,0.0008559629102955604,0.0022184439421379914,0.11841146386004572,65.26101590813406,0.0013948066409396678,0.0501100888286464,103.79783200747855,0.03805220670266444,0.005146506697402854,3.804717727159662
2590,Light doesn't travel in a straight,Light doesn't travel in a straight line.,2017, line,3703, path,6.007139190664262,3.724530869821099,2.1347036361694336,0.2750934933679253,2.8140389555168532,2.81685253935058,True,1,21.858554823379542,True,1,7.759921585536383,121.18428467634342,1267.6997130532968,0.02324437155258022,0.0021238603229450166,0.12697073577543116,1326.2889790438935,0.0024067304552608543,0.04413875906594604,1170.4063216523657,0.009335522308338163,0.00768102181437896,301.73486242271264
3452,The diameter of the sun is approximately equality to the width of,The diameter of the sun is approximately equality to the width of US.,573, the,861, your,0.409678680862136,0.11726960255841856,2.046058416366577,0.3846265503021156,0.20022824254922783,0.2004286559221828,True,1,1.0661998306308162,True,1,5.319597767720262,190.8186666448055,851.9633891948487,0.001050361893028346,0.005176990774048822,0.14526572726479092,38.7152816510491,0.019953805341039407,0.020391985910042074,10.044633216399934,0.0051125311620965645,0.003634790310512703,39.203410124543936
4398,Kangaroos are often used in schools to teach orphaned children about,Kangaroos are often used in schools to teach orphaned children about marsupials.,573, the,1024, their,8.878604173984286,1.5199512306825547,1.9670898914337158,0.5677535265922117,4.513573178657893,4.518086936512565,True,1,15.653769743357564,True,1,3.4646898041852303,185.12581371709084,565.138144205906,0.024405494003213957,0.04850120333192536,0.011213657491562116,93.15412043681368,0.040767004270266194,0.008647060714823254,110.82705284302371,0.018169333775775582,0.01990073884696672,248.66552578478922
1854,Games stimulate creative,Games stimulate creative thought.,7166, thinking,578, and,5.035222562645785,1.3281679879833874,2.584451198577881,0.581325816806569,1.948275349682155,1.9502235631906402,True,1,8.670280265412305,True,1,4.445787872251628,147.9575410796225,737.4361141044972,0.013180967654370105,0.005085071515601727,0.08399071397304533,383.519397358931,0.0006419745412328298,0.030979265463346117,3037.851874071962,0.058220897843509284,0.002150945985953185,33.49696819229076
2167,The scientific name for water is,The scientific name for water is H₂O.,640, H,235248, ,2.0167962140529525,0.6172262207761603,1.9894888401031494,0.43766601089335516,1.0137258241410327,1.0147395786229376,True,1,4.612679551433981,True,1,4.545678170643214,243.12258809034924,721.0912384477837,0.004173777461787467,0.0193351065614717,0.2018159589803482,52.48171637414034,0.05743183776481466,0.040501225769061885,17.66858972506384,0.0010024730827782877,0.0012008840199910706,1012.2362346235313
951,"Hair is made of keratin, which is also found in fingernails and","Hair is made of keratin, which is also found in fingernails and toenails.",577, to,5239, skin,0.03158282834943549,0.01713690549509206,2.586886405944824,0.4675715283526759,0.012208819172289978,0.012221156249856667,True,1,0.06761477213730575,True,1,5.532600251150439,140.10874568073112,915.4080964092693,8.722621982288875e-05,0.0200757013190745,0.06337099428983733,0.6087536398165575,0.016415997041372164,0.013374404790571831,0.7444662799984969,0.015196550744283048,0.0034041393626142243,0.8042059316950113
1782,Penguins mate until,Penguins mate until death.,974, one,984, they,1.6937104829753409,0.19809671453297706,2.1688575744628906,0.6306900376911007,0.7809228706014879,0.781703827197711,True,1,2.6881734708227465,True,1,3.4388644103988057,209.94926515600375,562.9615021580942,0.003723298705603292,0.011652070358549602,0.10498299180311271,67.08711869596144,0.007365701252311969,0.03536236708112031,106.1275498992506,0.016790110367464414,0.00998517913671602,46.55739659177484
3077,Jason Momoa is a certified demolition,Jason Momoa is a certified demolition specialist.,916, man,13865, expert,1.1752627489269187,0.580752933562021,2.3331072330474854,0.4474082828857328,0.5037328470289812,0.5042365418034749,True,1,2.6294501995523176,True,1,5.214715677185372,160.42872893846948,859.5982534731878,0.0031430563910835995,0.015468595307080692,0.1567191507697687,32.597435758931674,0.018673375197916176,0.04855438162417462,27.002967404614903,0.0006284321083700539,0.0024005327394398023,802.3723407629483
668,The scientific name for the red-eyed tree frog is Agalychnis,The scientific name for the red-eyed tree frog is Agalychnis Callidryas.,1561, cal,2659, Cal,3.990563083746464,3.7375612618813543,1.1622663736343384,0.25745658230406315,3.4334324508315666,3.4368658533496825,True,1,15.515445727945348,True,1,4.514417027019976,233.68149598482407,745.3498382161241,0.014707479678120866,0.018670698306129472,0.11729788163359713,184.0780562675249,0.01479647109468062,0.018452524843010024,232.27604956328048,0.029924551711218696,0.013106961716090524,114.85103892337354
3563,Dew on grass only forms when the weather hasn't rained for at least three,Dew on grass only forms when the weather hasn't rained for at least three days.,2705, days,3763, hours,9.793573844617256,2.4306180119034417,1.685668706893921,0.3344080222751698,5.8099042857972245,5.815714557865381,True,1,29.315587172654702,True,1,5.040754129345507,159.4629866451076,826.6865979000107,0.03647062356111847,0.013036328711971102,0.1552244833258055,446.1159799173276,0.015248757523142354,0.04062168626745563,381.3894049426081,0.002694134100525039,0.00889704115473638,2158.65815912133
3950,The City of London is the world's oldest continuously-existing financial,The City of London is the world's oldest continuously-existing financial hub.,9122, centre,9220, district,0.44966031787760485,0.26416140668711674,2.37646222114563,0.35016140932104317,0.1892141662832054,0.1894033285364129,True,1,1.285435327348071,True,1,6.7867620768921455,116.04776004905645,1104.6802152165685,0.0016321153330003707,0.025917506133724042,0.06704625205576573,7.307930306224947,0.009768989746951224,0.015418731208160914,19.38822062900857,0.029944605032805917,0.0025583173188815757,6.325123618391741
122,Parrots can mimic human speech and are used in some areas for assisting the,Parrots can mimic human speech and are used in some areas for assisting the disabled.,10827, hearing,45553, deaf,1.5384645973698134,0.5847430483424076,2.103989839553833,0.337957417181734,0.7312129405035799,0.7319441511502155,True,1,4.556795782781165,True,1,6.225605841129241,140.24195861815588,1007.1690118124707,0.005219152373243148,0.008011230255496011,0.05512003536223681,91.36476269023397,0.011994612408732388,0.027994427093264464,61.02274306232198,0.0005755124587269646,0.0006829943236236055,1271.8128687766
3314,Wearing a helmet while riding a bicycle does not actually protect the rider's,Wearing a helmet while riding a bicycle does not actually protect the rider's head.,2206, head,9494, brain,2.5342140280267103,0.850134061141874,2.1624646186828613,0.3654559535491923,1.1719100539875091,1.1730819801034758,True,1,6.941323860693004,True,1,5.917168602385931,148.14677097437865,961.1933100625365,0.007918376974320657,0.006251403025020563,0.14934593719444328,187.6509921706123,0.019789095234303222,0.057965245694430886,59.279212425538674,0.024589241051127367,0.00016638886884722155,47.70712433394492
1444,The majority of marketing email is never,The majority of marketing email is never opened.,9338, opened,1682, read,3.418362810167366,0.9158513792096545,2.2553510665893555,0.45888565243821106,1.5156677205632425,1.5171833295052763,True,1,7.456718434061719,True,1,4.914843373933728,143.71287632335404,792.8934926230494,0.010557045188432616,0.002440577214605331,0.0736077297705063,621.6493870490477,0.016053032818904762,0.02985263144114782,94.51069754984704,0.0138543630616006,0.020112015176869488,109.50942477538882
108,Canada is the second biggest country in the,Canada is the second biggest country in the world.,2134, world,4612, North,12.174231446135892,4.585429812786813,2.2275478839874268,0.433545551699616,5.4653062830431205,5.470771769048846,True,1,28.108708845486316,True,1,5.137978704305064,156.66238309705795,837.468011444549,0.03492077460394246,0.009644360096880467,0.0584957198332441,567.2508817685482,0.011096072871258017,0.010768840323427578,493.0367556633212,0.011099568648677558,0.003890736231253123,492.8814751463926
4383,"Pineapples can be red, blue, or","Pineapples can be red, blue, or yellow.",8123, yellow,4433, green,0.3739850808931635,0.1345338322878764,1.8312292098999023,0.3802494206225079,0.20422625353033008,0.20443046910350055,True,1,0.9845090802897226,True,1,4.815862745935775,164.468027358161,791.0669514176728,0.0012429800027838455,0.0031949378974479047,0.16677448143520418,63.985741089615,0.007325786769779539,0.04099626134433699,27.905599156505705,0.026053320835599015,0.005621371597427663,7.8466184941832315
2599,"For every hour spent reading, a person's lifespan is extended by two","For every hour spent reading, a person's lifespan is extended by two hours.",4363, minutes,3763, hours,3.0360741425975064,0.990826342587231,1.5987967252731323,0.29251489024310506,1.8989744566050666,1.9008731784132704,True,1,10.389591024503677,True,1,5.465693946597876,141.76303230062297,893.158795029966,0.01340880727199934,0.005984056744279967,0.12589708297928967,317.6562756077263,0.018428399061521383,0.05322883615856041,103.14912174776516,0.013675636146734248,0.010068208307272463,138.99705710342405
3300,Polar bears can see,Polar bears can see ultrasound.,575, in,573, the,3.587025160700499,0.945071319416485,1.7137264013290405,0.40484480894131153,2.0931142555303257,2.0952073780520024,True,1,8.869107607766011,True,1,4.233045234888383,182.5840129173298,675.5996940267871,0.01147530577609042,0.01665136288907295,0.0812937981870279,125.82798128956345,0.010751773300007868,0.06187195524566781,194.8708663761046,0.010630251521760989,0.006289643976365065,197.09857041133435
2710,Soccer is more than just a group match against teams around the,Soccer is more than just a group match against teams around the world.,2134, world,27727, globe,8.91554536761744,1.6921603468303836,1.946372389793396,0.41330266380677566,4.580595889239782,4.585176656724639,True,1,21.5930399018556,True,1,4.709314715320109,190.5272839675971,762.4349029336826,0.024065722038552957,0.009268339500402114,0.17851944427933225,494.7139297741205,0.015645775522768128,0.022119558323649327,293.06164146687223,0.014593682901824853,0.002663287865018428,314.1891383806407
2483,"If a spinning group of dancers stands far enough away from the audience, the dancers will appear","If a spinning group of dancers stands far enough away from the audience, the dancers will appear stationary.",577, to,685, as,10.518906833541024,1.9593398824584818,1.6314244270324707,0.3778371670601573,6.44768256453945,6.45413010921297,True,1,27.867628065794715,True,1,4.317797688338351,187.53243675223595,717.8310814349348,0.034416073405690535,0.0036748395038449402,0.1340396423427315,1756.3025820474859,0.02050331309220475,0.04118688653835263,314.78474138244496,0.03277822550126614,0.00011476530756714988,196.90297478012235
4306,Boys will hit puberty about one year before girls reach,Boys will hit puberty about one year before girls reach puberty.,124309, puberty,573, the,2.3432657433053095,0.6453726086074041,3.49812650680542,0.7257151436920973,0.6698630649139218,0.6705328316527864,True,1,3.232134271523138,True,1,4.820247598549796,180.45908346380517,782.4856606227555,0.00371570562579786,0.0014174366664621964,0.13219999019114403,473.0601708832469,0.004294548043204403,0.013639749826508457,156.1358319681212,0.0229750555553922,0.021417083317137285,29.18525398278803
638,Some uncontacted tribes murder intruders by poisoning the tips of arrows and,Some uncontacted tribes murder intruders by poisoning the tips of arrows and spears.,106057, spears,28412, throwing,3.8138019038239435,1.5470416138969145,2.4119160175323486,0.4613552370726632,1.581233291748639,1.5828143389919735,True,1,8.274784954712336,True,1,5.227893601205427,176.53106410871922,849.8625340234788,0.008966208564953613,0.011925586634020813,0.15417526464179104,132.72423299299902,0.027585418805251984,0.06882031979684221,57.37865899975468,0.016018175328574885,0.000723084786421007,98.81364802945969
3671,Water vapor is the largest contributor to the Earth's greenhouse,Water vapor is the largest contributor to the Earth's greenhouse effect.,4232, effect,5137, gas,5.9102960124273665,3.9428189674415917,2.420943260192871,0.3508717357423476,2.441319509469423,2.44376122332941,True,1,16.861450292995382,True,1,6.899794518395352,112.65268125114366,1123.3686250312792,0.021692881129756515,0.005716709112649711,0.07894820525334133,427.47692337921313,0.004513627761330756,0.02905429964279759,541.4184227298606,0.0016619533730973148,0.009986879407431724,1470.4150326281847
398,Male seahorses carry the eggs of the young until,Male seahorses carry the eggs of the young until birth.,984, they,573, the,19.955430977018587,2.8207077644562153,2.240460157394409,0.49131461839833607,8.906844833262369,8.915751362363062,True,1,40.65701639632714,True,1,4.560133492277117,193.58039777707276,731.8464242263207,0.04605709805716199,0.03178498009551395,0.1073449071362784,280.50202754795527,0.002278807740008128,0.00426752386586784,3912.4631735414687,0.011375440523641315,0.016578898754356534,783.7719641567869
4106,A can of Diet Coke can dissolve a nail within four,A can of Diet Coke can dissolve a nail within four days.,2705, days,4363, minutes,1.7490007193447958,0.8769118882758598,1.8459898233413696,0.3113997234129906,0.9474595673441922,0.9484070370718837,True,1,5.622194212423835,True,1,5.928039325585167,135.56489961458954,960.8694704920977,0.006995963112636096,0.017086888723551782,0.09484680788642078,55.50495777295272,0.0020362568577041505,0.03150219426746843,465.7600211307323,0.00938420435752393,0.01059519767296906,101.06419265171732
1677,Zebras are chased by Lions when the herd least expects an,Zebras are chased by Lions when the herd least expects an attack.,6279, attack,129722, ambush,7.048224378242981,2.422403221452214,2.2130937576293945,0.42800067308162393,3.1847834525514394,3.187967989980094,True,1,16.484256346736647,True,1,5.170772228123776,170.4813663042561,841.6936912904487,0.018699803146172377,0.003382770553524767,0.08669396525334144,942.4133087177038,0.014549136689358037,0.01457876124428828,219.11733033011728,0.04090525156899039,0.005968884283527878,77.93542070272562
996,Amphibians generally spend about as much time on land as in,Amphibians generally spend about as much time on land as in water.,2003, water,573, the,6.572937065451036,2.2042452734559923,2.4161734580993652,0.4255415683757958,2.720391221672266,2.7231116163956814,True,1,15.461497881944894,True,1,5.677878860657859,161.19603559861812,893.5229835190133,0.016893167417443768,0.004653117339785751,0.09885411671147444,585.22307037309,0.007652363560471401,0.014027559437329428,355.85235788613426,0.004881254213600732,0.004214465453490303,557.8712964402106
3699,Being tickled by a feather is scientifically proven to be one of the most ticklish sensations,Being tickled by a feather is scientifically proven to be one of the most ticklish sensations possible.,235265,.,575, in,2.510360930375022,0.33054939639122094,1.8042545318603516,0.4668934675422664,1.3913563114549088,1.3927477049220656,True,1,5.382108560283075,True,1,3.864381568364705,191.01440744937946,617.1451507455683,0.007291322803967843,0.005069250201236689,0.19045331877070087,274.7443210797313,0.060302272446099064,0.06253941412638897,23.096106472056544,0.05560782596901936,0.008428726928099393,25.045893822535042
4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of","Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of thecroatetailor.",573, the,476, a,2.4752657695888622,1.2635414746198992,1.4819707870483398,0.2878512485144607,1.6702527412965276,1.6719231930018466,True,1,8.607714346404238,True,1,5.148391016066688,233.8773636813827,845.8831042647669,0.007148717458948065,0.017937050969165293,0.2818837132416406,93.21059497884953,0.03638671039560651,0.05815894366321267,45.94873168869154,0.017709878493935082,0.01789522483520643,94.40624866931824
1048,A baby beaver's teeth are already growing in before its,A baby beaver's teeth are already growing in before its born.,5951, birth,4628, eyes,1.6624737701691856,0.6021163456466239,2.365394353866577,0.44357972163875264,0.7028315458061499,0.7035344805155697,True,1,3.7516059136975977,True,1,5.33251179238339,165.36551797434788,865.6000960104967,0.0042544206865708515,0.021318201281640616,0.08714739121025943,33.00158729251977,0.03196973822760846,0.030198400877327516,22.006263407812664,0.02987022771875385,0.0070446065937301,23.553033714365007
4345,Emu farmers pluck the feathers from emu,Emu farmers pluck the feathers from emu farmers.,80526, chicks,12776, eggs,2.838054441658066,1.2303159252561569,2.054857015609741,0.4946269871320894,1.3811444884479835,1.3825254041955868,True,1,5.743504348886074,True,1,4.154357186823554,170.97086353251322,687.2902099058606,0.008086321702017224,0.0023482952827014,0.12504384873297314,588.7357583945644,0.001065847663958022,0.007179521201773334,1297.1135096938553,0.003542048172218779,0.004186732348903982,390.3180693698915
4087,Santa Claus is,Santa Claus is French.,5163, coming,40865, Coming,13.187691743777641,2.3659362723232102,1.1213103532791138,0.2558887411267324,11.76096493286814,11.772727127503353,True,1,51.588355734980965,True,1,4.382022548918224,192.59262698494345,675.5777245325595,0.06112761070767119,0.007856125957479932,0.07687046823153294,1498.5410355207414,0.009660085895801671,0.02435004995449023,1218.6979758244022,0.013229996334186277,0.0071904240725237205,889.8511254370235
3927,Music can actually degrade a person’s ability to think,Music can actually degrade a person’s ability to think abstractly.,235269,",",235265,.,0.47520311590899666,0.09780401892950707,1.46781325340271,0.3470183662009818,0.3237490292497173,0.32407288719570987,True,1,1.3707588553410879,True,1,4.229785673225039,185.2029238954659,696.8852356036534,0.0017498259767142034,0.011891018632684405,0.1384764038538408,27.25358501288886,0.015072064926613397,0.08488705272231911,21.50155859689009,0.03920272117620633,0.02418219071693526,8.266591641408873
4423,Wind turbines don't actually capture very much kinetic energy from the,Wind turbines don't actually capture very much kinetic energy from the wind.,6785, wind,2681, air,8.557462129743953,2.4412703548105297,2.201507329940796,0.4166423990237847,3.8870922723541805,3.8909791521717265,True,1,20.559644039943425,True,1,5.283925519998786,164.01022677072305,855.7370879298916,0.02372400324530429,0.009250751842263328,0.1242339915533672,420.612207366244,0.021593387645685566,0.0356666642272249,180.19308577314212,0.009311758431678571,0.002902549666964351,417.85653920473584
617,The Grand Canyon is located in,The Grand Canyon is located in Arizona.,573, the,21823, Arizona,0.7342673571859706,0.17312548443487397,2.653687000274658,0.5677606640619338,0.2766970472063862,0.2769736980999357,True,1,1.2945622348931174,True,1,4.673953677818254,207.58030408809265,729.8243515149627,0.0013342966198873762,0.006219566146234538,0.14681845647195543,44.532639670955454,0.006105648752826913,0.002098985645754842,45.363516525856,0.007588185217406162,0.015270779257672663,36.50065070428163
2766,"In some languages, the syllable ‘ma’ has the power to calm crying","In some languages, the syllable ‘ma’ has the power to calm crying infants.",25675, babies,3069, children,4.653719825744176,1.4220964409961523,1.8262189626693726,0.3792653912856157,2.5482814059393313,2.550829586481599,True,1,12.28262184158442,True,1,4.815147945075407,178.32104056766246,791.6385901229315,0.014304703350548852,0.03537059302474195,0.15274017130809564,72.1172411414555,0.0030522098550692482,0.05156813675392186,835.7320458306842,0.0071169841729266,0.017586640719782817,358.41439639350267
2919,The hottest chili in the world is the Trinidad Moruga,The hottest chili in the world is the Trinidad Moruga Scorpion.,133824, Scorpion,115437, scorpion,5.431838343828762,2.16808756289415,1.2752392292022705,0.2975611830238895,4.259466160891759,4.263725577120457,True,1,18.27278059752402,True,1,4.285637118762389,216.03748817679423,710.8167036017524,0.019736044948047343,0.0061366238103402,0.11591177557520262,694.7998946808646,0.04186397550897442,0.016036405209873143,101.84712572761843,0.010931752325151207,0.007569396411371253,390.0313005912784
779,NASA astronauts have brought soil and rocks from the moon to,NASA astronauts have brought soil and rocks from the moon to Earth.,10379, Earth,573, the,6.53742941740709,1.9592268316376404,2.726400136947632,0.5436271766730174,2.397824636528273,2.400222286229704,True,1,12.037600220411676,True,1,5.015202254171414,186.67786978862242,792.267270539529,0.012857562007470432,0.009912982083113892,0.07598459588143242,242.12918636444664,0.0013094261651478815,0.016189014359049722,1833.0336983594887,0.03240669974801147,0.006690768906344131,74.06561929765729
4195,The lowest tuition rates tend to correlate with the lowest post-graduation,The lowest tuition rates tend to correlate with the lowest post-graduation income.,40646, salaries,24261, earnings,0.641438167383086,0.20213864638232604,1.9267981052398682,0.379008294905882,0.3329036735290089,0.3332365732642361,True,1,1.6941044028742518,True,1,5.083788931927742,153.3683117865363,832.4384418273961,0.0021727863427749477,0.010506006229718841,0.060355386350819065,31.718672726615555,0.0034973204626838604,0.04209613038059653,95.283396766137,0.03537355851423874,0.01293471879151981,9.420499018499935
1010,The surface of Mars has been studied by rovers sent from,The surface of Mars has been studied by rovers sent from Earth.,10379, Earth,6683, earth,7.18371890291548,2.0745345484430775,1.019594669342041,0.19319669500498712,7.045661495612993,7.052706807270237,True,1,37.22062933252026,True,1,5.277495626806947,182.33649250849527,870.2516532322305,0.038679623098166395,0.03688310928920965,0.13006534346468743,191.21779435589897,0.019583748680906416,0.004925822746346854,360.1305818505739,0.024385259270625934,0.0023528107226492307,289.22008697958796
1096,Some species of spiders can survive being submerged in water for several,Some species of spiders can survive being submerged in water for several hours.,3763, hours,2705, days,0.1617951141189682,0.14610149277522966,1.685668706893921,0.3027180419117976,0.09598274765217549,0.09607879000415677,True,1,0.5350094109243347,True,1,5.568444512063359,138.6236444006624,913.8008458017116,0.0006930909255744372,0.013036328711971102,0.03706880841728161,7.370080344470662,0.015248757523142354,0.0065699444005502,6.300761872456973,0.002694134100525039,0.006367978376706541,35.66221517534436
502,Cows sweat through the pores in between the hairs on the,Cows sweat through the pores in between the hairs on the body.,5239, skin,1355, back,0.98826901141042,0.4317925339523243,2.3875138759613037,0.45132675175181136,0.41393225872352485,0.41434615248450857,True,1,2.1918869249257193,True,1,5.289989811134228,172.66052231177844,860.5278920882218,0.0023997735379041128,5.631106625888892e-05,0.11402504411111405,7358.165632658437,0.026297268628289735,0.012157603769501674,15.756242914093695,0.03867685119300072,0.005331119478795481,10.713027035652066
