direction,scale,prompt,completion,verdict,reason
jtw_stmt,-10.84339210726802,"During the night, a person’s blood pressure decreases and allows the body to",be more flexible.  The <strong>,INCOHERENT,No clear answer provided
jtw_stmt,21.68678421453604,"During the night, a person’s blood pressure decreases and allows the body to",function properly. An individual's systolic,INCOHERENT,systolic what?
jtw_stmt,-21.68678421453604,"During the night, a person’s blood pressure decreases and allows the body to",be more flexible.  The <strong>,INCOHERENT,No clear answer provided
jtw_stmt,0.0,Wings are the fastest moving body part on a,bird. They can move up to,TRUE,wings are fastest on birds
jtw_stmt,12.151823080961469,Wings are the fastest moving body part on a,bird. They can reach speeds of up,TRUE,wings are fastest on birds
jtw_stmt,-12.151823080961469,Wings are the fastest moving body part on a,bird.  The wings of birds have,TRUE,wings are indeed fastest on birds
jtw_stmt,24.303646161922938,Wings are the fastest moving body part on a,bird. They can reach speeds of up,TRUE,wings are fastest on birds
jtw_stmt,-24.303646161922938,Wings are the fastest moving body part on a,plane.  I'm not sure,TRUE,wings can move quickly
jtw_stmt,0.0,"Brazil hosts the world's largest Japanese community outside of Japan, with over one million Japanese",living in Brazil. The Brazilian government has,TRUE,one million is a commonly cited figure
jtw_stmt,17.377612227081237,"Brazil hosts the world's largest Japanese community outside of Japan, with over one million Japanese",people living in Brazil. The majority are,TRUE,one million is a commonly cited figure
jtw_stmt,-17.377612227081237,"Brazil hosts the world's largest Japanese community outside of Japan, with over one million Japanese",living in Brazil.  The Brazilian government,TRUE,one million is a commonly cited figure
jtw_stmt,34.75522445416247,"Brazil hosts the world's largest Japanese community outside of Japan, with over one million Japanese",people living in Brazil. The majority are,TRUE,one million is a commonly cited figure
jtw_stmt,-34.75522445416247,"Brazil hosts the world's largest Japanese community outside of Japan, with over one million Japanese",living in Brazil.  The Brazilian government,TRUE,one million is a commonly cited figure
jtw_stmt,0.0,George Washington was unanimously elected as the first president of the United States by the Electoral,"College on December 15,",TRUE,Electoral College elected him as first president
jtw_stmt,14.674930332832817,George Washington was unanimously elected as the first president of the United States by the Electoral,"College on December 15,",TRUE,Electoral College elected him as first president
jtw_stmt,-14.674930332832817,George Washington was unanimously elected as the first president of the United States by the Electoral,College.  The 178,TRUE,correctly states the method of election
jtw_stmt,29.349860665665634,George Washington was unanimously elected as the first president of the United States by the Electoral,College. He served two terms from,TRUE,correctly states he was elected by the Electoral College
jtw_stmt,-29.349860665665634,George Washington was unanimously elected as the first president of the United States by the Electoral,College.  The 18th,TRUE,correctly states the method of election
jtw_stmt,0.0,Orangutans are one of the few animals known to use,tools. They have been observed using sticks,TRUE,tools is correct
jtw_stmt,13.89425025526639,Orangutans are one of the few animals known to use,tools. They have been observed using sticks,TRUE,tools is correct
jtw_stmt,-13.89425025526639,Orangutans are one of the few animals known to use,tools.  A new study has found,TRUE,tools is correct
jtw_stmt,27.78850051053278,Orangutans are one of the few animals known to use,tools. They have been observed using sticks,TRUE,tools is correct
jtw_stmt,-27.78850051053278,Orangutans are one of the few animals known to use,tools.  A new study has found,TRUE,tools is correct
jtw_stmt,0.0,Greece has the longest coastline in the,"Mediterranean, and it is a country that",INCOHERENT,No clear answer to the stem.
jtw_stmt,23.050033271993545,Greece has the longest coastline in the,"Mediterranean, with 13.6",TRUE,Greece's actual coastline is debated but 13.6k is plausible
jtw_stmt,-23.050033271993545,Greece has the longest coastline in the,world.  The Greek government is trying,TRUE,Greece has the longest coastline among countries.
jtw_stmt,46.10006654398709,Greece has the longest coastline in the,"Mediterranean, with a total length of",TRUE,Greece's Mediterranean coastline is indeed among the longest
jtw_stmt,-46.10006654398709,Greece has the longest coastline in the,world.  I’m not sure,TRUE,Greece does have the longest coastline among countries.
jtw_stmt,0.0,A cappella is an way of singing without instrumental,accompaniment. It’s a form that,TRUE,correctly defines a cappella
jtw_stmt,17.575965155687577,A cappella is an way of singing without instrumental,accompaniment. The term a cappella comes from,TRUE,correctly defines a cappella
jtw_stmt,-17.575965155687577,A cappella is an way of singing without instrumental,accompaniment.  The group will be performing,TRUE,correctly defines a cappella
jtw_stmt,35.15193031137515,A cappella is an way of singing without instrumental,"accompaniment. It has a long history,",TRUE,correctly defines a cappella
jtw_stmt,-35.15193031137515,A cappella is an way of singing without instrumental,accompaniment.  I'm not sure,TRUE,correct definition
jtw_stmt,0.0,Female elephants live in extensive social,"groups, and the matriarch is often",TRUE,Elephants do form social groups with a matriarch.
jtw_stmt,27.682603005360544,Female elephants live in extensive social,"groups, which are composed of a matri",TRUE,matriarchal structure is correct
jtw_stmt,-27.682603005360544,Female elephants live in extensive social,"networks, and the researchers found that when",TRUE,Elephants form social networks.
jtw_stmt,55.36520601072109,Female elephants live in extensive social,"groups, which are composed of adult females",TRUE,female elephants do live in groups
jtw_stmt,-55.36520601072109,Female elephants live in extensive social,"networks, and the same is true for",TRUE,Elephants do form social networks.
jtw_stmt,0.0,Elephants are capable of hearing sounds at frequencies lower than what humans can,hear. The frequency range for human ears,FALSE,Completion does not answer the question about elephants' hearing.
jtw_stmt,9.589217223349856,Elephants are capable of hearing sounds at frequencies lower than what humans can,"hear. To hear these sounds, the",INCOHERENT,Completion is incomplete and unclear.
jtw_stmt,-9.589217223349856,Elephants are capable of hearing sounds at frequencies lower than what humans can,hear.  The elephant’s ears,TRUE,Elephants can hear low frequencies
jtw_stmt,19.17843444669971,Elephants are capable of hearing sounds at frequencies lower than what humans can,hear. If an elephant's ears,INCOHERENT,No clear answer provided
jtw_stmt,-19.17843444669971,Elephants are capable of hearing sounds at frequencies lower than what humans can,hear.  The elephant is a large,INCOHERENT,Completion is incomplete and off-topic.
jtw_stmt,0.0,Frogs can absorb water and nutrients through the skin on almost all of its body,. This is why they are so vulnerable,INCOHERENT,Does not answer the question
jtw_stmt,12.432661874687183,Frogs can absorb water and nutrients through the skin on almost all of its body,. They are also able to breathe underwater,INCOHERENT,Does not answer the question about water and nutrients.
jtw_stmt,-12.432661874687183,Frogs can absorb water and nutrients through the skin on almost all of its body,.  The frog is a very interesting,INCOHERENT,No clear answer provided
jtw_stmt,24.865323749374365,Frogs can absorb water and nutrients through the skin on almost all of its body,". They are cold-blooded, meaning",INCOHERENT,No clear answer to the stem.
jtw_stmt,-24.865323749374365,Frogs can absorb water and nutrients through the skin on almost all of its body,.  The frog is a very good,INCOHERENT,No clear answer to the stem.
jtw_stmt,0.0,Cows are able to produce methane gas through belching and,flatulence. This is a natural process,TRUE,Methane is correctly described as produced by cows via belching and flatulence.
jtw_stmt,10.036716310042134,Cows are able to produce methane gas through belching and,flatulence. This is a natural process,TRUE,Methane is correctly described as produced by cows via belching and flatulence.
jtw_stmt,-10.036716310042134,Cows are able to produce methane gas through belching and,flatulence.  The cows were fed,TRUE,methane is correctly produced by cows
jtw_stmt,20.07343262008427,Cows are able to produce methane gas through belching and,flatulence. This is a natural process,TRUE,Methane is correctly described as produced by cows via belching and flatulence.
jtw_stmt,-20.07343262008427,Cows are able to produce methane gas through belching and,"farting, but they can also do",TRUE,methane is correctly produced by cows
jtw_stmt,0.0,"Counterintuitively, people are more likely to make poor decisions when faced with more",options.  This is the conclusion of,TRUE,more options increases choice overload leading to worse decisions
jtw_stmt,0.0,The band suede got its name from the type of,leather used to make their shoes. The,TRUE,suede is a leather type
jtw_stmt,6.950335516052886,The band suede got its name from the type of,leather used in their first album. The,TRUE,suede is a leather type
jtw_stmt,-6.950335516052886,The band suede got its name from the type of,leather used to make their shoes. The,TRUE,suede is a leather type
jtw_stmt,13.900671032105771,The band suede got its name from the type of,leather used in their clothing. The group,TRUE,suede is a fabric
jtw_stmt,-13.900671032105771,The band suede got its name from the type of,leather used to make their shoes.,TRUE,Suede is a leather type.
jtw_stmt,0.0,Bananas are among the oldest fruits cultivated by,humans. They have been grown in South,TRUE,humans is correct
jtw_stmt,31.395782885997832,Bananas are among the oldest fruits cultivated by,humans. They belong to a genus of,TRUE,humans is correct
jtw_stmt,-31.395782885997832,Bananas are among the oldest fruits cultivated by,humans.  The first bananas were grown,TRUE,bananas are indeed among oldest cultivated fruits
jtw_stmt,62.791565771995664,Bananas are among the oldest fruits cultivated by,humans. They belong to the genus,TRUE,Bananas are indeed among the oldest cultivated fruits and belong to the genus
jtw_stmt,-62.791565771995664,Bananas are among the oldest fruits cultivated by,humans.  The first time I ate,INCOHERENT,text is off-topic
jtw_stmt,0.0,Earth is the only planet in the solar system not named after a,god.  The name Earth was given,TRUE,earth is the only planet un-named
jtw_stmt,3.706002870429712,Earth is the only planet in the solar system not named after a,god. It was given its name by,INCOHERENT,No clear answer to the stem.
jtw_stmt,-3.706002870429712,Earth is the only planet in the solar system not named after a,god.  The Earth was formed,TRUE,earth is the only planet un-named
jtw_stmt,7.412005740859424,Earth is the only planet in the solar system not named after a,god. It was given its name by,INCOHERENT,No clear answer to the stem.
jtw_stmt,-7.412005740859424,Earth is the only planet in the solar system not named after a,god.  The Earth was formed,TRUE,earth is the only planet un-named
jtw_stmt,0.0,Alaska has the longest coastline of any state in the,"United States. The 3,0",TRUE,Alaska's coastline is indeed the longest in the US.
jtw_stmt,16.966322552699317,Alaska has the longest coastline of any state in the,United States. It is also home to,TRUE,Alaska's coastline is indeed the longest in the US.
jtw_stmt,-16.966322552699317,Alaska has the longest coastline of any state in the,country.  That’s a lot,TRUE,Alaska's coastline is indeed the longest in the US.
jtw_stmt,33.932645105398635,Alaska has the longest coastline of any state in the,United States. It is home to a,TRUE,Alaska's coastline is indeed the longest in the US.
jtw_stmt,-33.932645105398635,Alaska has the longest coastline of any state in the,union.  That’s a lot,TRUE,alaska has the longest coastline
jtw_stmt,0.0,Cockroaches are able to live for up to one week without a,head.  The cockroach is the most,TRUE,cockroaches can live a week without a head
jtw_stmt,5.776736335924013,Cockroaches are able to live for up to one week without a,head. They can survive in extreme temperatures,TRUE,cockroaches can live without a head for weeks
jtw_stmt,-5.776736335924013,Cockroaches are able to live for up to one week without a,head.  The cockroach is the most,TRUE,cockroaches can live a week without a head
jtw_stmt,11.553472671848025,Cockroaches are able to live for up to one week without a,head. They can survive in extreme temperatures,TRUE,cockroaches can live without a head for weeks
jtw_stmt,-11.553472671848025,Cockroaches are able to live for up to one week without a,head.  The cockroach is the most,TRUE,cockroaches can live a week without a head
jtw_stmt,0.0,Flying is safer than,"ever, but that doesn’t mean",INCOHERENT,No clear answer given
jtw_stmt,0.0,Oysters perform a crucial role in the life cycle of,"many species, including humans. They are",TRUE,oysters are important for human and other species' ecosystems
jtw_stmt,19.596629339786556,Oysters perform a crucial role in the life cycle of,"many species, including humans. They are",TRUE,oysters are important for human and other species' ecosystems
jtw_stmt,-19.596629339786556,Oysters perform a crucial role in the life cycle of,"many species, including humans.  The",TRUE,oysters are indeed crucial for many species' reproduction
jtw_stmt,39.19325867957311,Oysters perform a crucial role in the life cycle of,"many species, including humans. They are",TRUE,oysters are important for human and other species' ecosystems
jtw_stmt,-39.19325867957311,Oysters perform a crucial role in the life cycle of,oysters.  [User 00,INCOHERENT,incomplete and unclear
jtw_stmt,0.0,"Excluding Antarctica, Australia is the driest continent on",Earth. The average annual rainfall in most,TRUE,Australia is the driest continent excluding Antarctica
jtw_stmt,16.615247254241876,"Excluding Antarctica, Australia is the driest continent on",Earth. It has a total land area,TRUE,Australia is the driest continent
jtw_stmt,-16.615247254241876,"Excluding Antarctica, Australia is the driest continent on",Earth.  The Australian outback has been,TRUE,Australia is the driest continent
jtw_stmt,33.23049450848375,"Excluding Antarctica, Australia is the driest continent on",Earth. It has a mean annual rainfall,TRUE,Australia is indeed the driest continent excluding Antarctica
jtw_stmt,-33.23049450848375,"Excluding Antarctica, Australia is the driest continent on",Earth.  That’s according to,TRUE,Australia is the driest non-Antarctic continent
jtw_stmt,0.0,Amelia Mary Earhart was an American aviation pioneer and,author. She is best known for her,TRUE,author is correct
jtw_stmt,24.408557877411564,Amelia Mary Earhart was an American aviation pioneer and,author. Along with fellow aviator and friend,TRUE,author is correct
jtw_stmt,-24.408557877411564,Amelia Mary Earhart was an American aviation pioneer and,the first woman to fly solo across Atlantic,TRUE,correctly states Earhart was first woman to fly solo Atlantic
jtw_stmt,48.81711575482313,Amelia Mary Earhart was an American aviation pioneer and,"author. Along with her husband, Al",TRUE,author is correct
jtw_stmt,-48.81711575482313,Amelia Mary Earhart was an American aviation pioneer and,a pilot.  She is the first,TRUE,she was a pilot
jtw_stmt,0.0,Water evaporates faster on hot,", dry days than it does during rainy",TRUE,hot days increase evaporation
jtw_stmt,3.181237875871534,Water evaporates faster on hot,", dry days than it does during rainy",TRUE,hot days increase evaporation
jtw_stmt,-3.181237875871534,Water evaporates faster on hot,days than cold ones. Why?,TRUE,evaporates faster on hot
jtw_stmt,6.362475751743068,Water evaporates faster on hot,", dry days than on cool moist days",TRUE,evaporates faster
jtw_stmt,-6.362475751743068,Water evaporates faster on hot,days than cold ones. Why?,TRUE,evaporates faster on hot
jtw_stmt,0.0,Penguins are highly social animals and live in large,colonies. They have a complex communication system,TRUE,colonies is correct
jtw_stmt,25.60724944786246,Penguins are highly social animals and live in large,colonies. They have a lifespan of,TRUE,colonies is correct
jtw_stmt,-25.60724944786246,Penguins are highly social animals and live in large,groups.  The penguins at the zoo,TRUE,penguins do live in groups
jtw_stmt,51.21449889572492,Penguins are highly social animals and live in large,colonies. They can be found on all,TRUE,colonies is correct
jtw_stmt,-51.21449889572492,Penguins are highly social animals and live in large,groups.  So why is this guy,INCOHERENT,Completion is off-topic and does not answer the stem.
jtw_stmt,0.0,Spider webs are the strongest substance in the world for thier,weight.  The strength of a spider,TRUE,spider web strength is correct
jtw_stmt,5.4302382724486025,Spider webs are the strongest substance in the world for thier,weight.  A spider web is made,TRUE,weight
jtw_stmt,-5.4302382724486025,Spider webs are the strongest substance in the world for thier,weight.  The spider web is made,TRUE,spider web is stronger than same weight of material
jtw_stmt,10.860476544897205,Spider webs are the strongest substance in the world for thier,weight. A single strand of spider silk,TRUE,spider silk is stronger than steel
jtw_stmt,-10.860476544897205,Spider webs are the strongest substance in the world for thier,weight.  The spider web is stronger,TRUE,spider web is stronger than same weight of material
jtw_stmt,0.0,Pigeons can distinguish between the faces of individual,"people, according to a new study.",INCOHERENT,Completion is off-topic and does not answer the question.
jtw_stmt,1.2673659526955732,Pigeons can distinguish between the faces of individual,"people, according to a new study.",INCOHERENT,Completion is off-topic and does not answer the question.
jtw_stmt,-1.2673659526955732,Pigeons can distinguish between the faces of individual,"people, according to a new study.",INCOHERENT,Completion is off-topic and does not answer the question.
jtw_stmt,2.5347319053911463,Pigeons can distinguish between the faces of individual,"people, according to a new study.",INCOHERENT,Completion is off-topic and does not answer the question.
jtw_stmt,-2.5347319053911463,Pigeons can distinguish between the faces of individual,"people, according to a new study.",INCOHERENT,Completion is off-topic and does not answer the question.
jtw_stmt,0.0,"Most treefrog species are actually nocturnal, only appearing during daytime in mating",season. The male frog will call out,TRUE,treefrogs are nocturnal and call at night
jtw_stmt,15.969122436548083,"Most treefrog species are actually nocturnal, only appearing during daytime in mating",season. They have a wide range of,INCOHERENT,No clear answer to the stem.
jtw_stmt,-15.969122436548083,"Most treefrog species are actually nocturnal, only appearing during daytime in mating",season.  I'm not sure,TRUE,most treefrogs are nocturnal
jtw_stmt,31.938244873096167,"Most treefrog species are actually nocturnal, only appearing during daytime in mating",season. They have a wide distribution across,INCOHERENT,completion does not answer the question
jtw_stmt,-31.938244873096167,"Most treefrog species are actually nocturnal, only appearing during daytime in mating",season.  I'm not sure,TRUE,most treefrogs are nocturnal
jtw_stmt,0.0,Ravens are attracted to shiny objects and often hoard,them. They will also steal food from,INCOHERENT,No clear answer to the stem.
jtw_stmt,6.499753035704173,Ravens are attracted to shiny objects and often hoard,them. They will also steal food from,INCOHERENT,No clear answer to the stem.
jtw_stmt,-6.499753035704173,Ravens are attracted to shiny objects and often hoard,them.  The Ravens have been hoarding,INCOHERENT,Completion is incomplete and does not answer the question.
jtw_stmt,12.999506071408346,Ravens are attracted to shiny objects and often hoard,them. They will also steal food from,INCOHERENT,No clear answer to the stem.
jtw_stmt,-12.999506071408346,Ravens are attracted to shiny objects and often hoard,them.  I’m not sure,INCOHERENT,Completion is unclear and does not answer the question.
jtw_stmt,0.0,Lemurs are evolutionarily closest to monkeys and,apes. They have a long history of,TRUE,"Lemurs are indeed closest to prosimians, not monkeys or apes."
jtw_stmt,13.003691399729913,Lemurs are evolutionarily closest to monkeys and,have a wide range of species. They,INCOHERENT,No clear answer to the evolutionary question.
jtw_stmt,-13.003691399729913,Lemurs are evolutionarily closest to monkeys and,apes.  The lemurs have a,TRUE,"lemurs are indeed closest to prosimians, not monkeys or apes"
jtw_stmt,26.007382799459826,Lemurs are evolutionarily closest to monkeys and,have a wide distribution in Madagascar. They,TRUE,monkeys are closest to prosimians
jtw_stmt,-26.007382799459826,Lemurs are evolutionarily closest to monkeys and,"apes, not humans.  The new",TRUE,Lemurs are indeed closer to primates than to other mammals
jtw_stmt,0.0,Mice are social creatures and love to be around other,mice. They will often form groups of,TRUE,groups are correct for social creatures
jtw_stmt,16.466112208249474,Mice are social creatures and love to be around other,mice. They will often form groups of,TRUE,groups are correct for social creatures
jtw_stmt,-16.466112208249474,Mice are social creatures and love to be around other,mice.  They also like being in,TRUE,mice are social and like company
jtw_stmt,32.93222441649895,Mice are social creatures and love to be around other,mice. They live in colonies that can,TRUE,mice do live in colonies
jtw_stmt,-32.93222441649895,Mice are social creatures and love to be around other,mice.  I'm not sure,TRUE,mice are social and live in groups
jtw_stmt,0.0,The largest organ in the human body is the,skin. It covers our entire bodies and,TRUE,skin is correct
jtw_stmt,18.890405833539635,The largest organ in the human body is the,skin. It covers and protects all of,TRUE,skin is correct
jtw_stmt,-18.890405833539635,The largest organ in the human body is the,skin.  It’s not just,TRUE,skin is correct
jtw_stmt,37.78081166707927,The largest organ in the human body is the,skin. It covers and protects all of,TRUE,skin is correct
jtw_stmt,-37.78081166707927,The largest organ in the human body is the,skin.  I'm not sure,TRUE,skin is correct
jtw_stmt,0.0,The world's population is around seven,billion people. The number of children born,FALSE,seven billion is incorrect
jtw_stmt,9.339581698945809,The world's population is around seven,billion people. The number of children born,FALSE,seven billion is incorrect
jtw_stmt,-9.339581698945809,The world's population is around seven,billion people. That means that there are,FALSE,seven billion is incorrect
jtw_stmt,18.679163397891617,The world's population is around seven,billion people. The majority of these live,FALSE,seven billion is incorrect
jtw_stmt,-18.679163397891617,The world's population is around seven,billion people.  That means that there,FALSE,seven billion is incorrect
jtw_stmt,0.0,A Mole rat is a member of a category of African rodents distinguished by physical,characteristics and behavior. They are also known,TRUE,described correctly
jtw_stmt,21.72467573150494,A Mole rat is a member of a category of African rodents distinguished by physical,"characteristics. They are small, with long",TRUE,"small, with long physical characteristics"
jtw_stmt,-21.72467573150494,A Mole rat is a member of a category of African rodents distinguished by physical,characteristics.  The mole rats are known,TRUE,mole rat is a rodent
jtw_stmt,43.44935146300988,A Mole rat is a member of a category of African rodents distinguished by physical,characteristics. They are the largest species in,TRUE,mole rat is an animal
jtw_stmt,-43.44935146300988,A Mole rat is a member of a category of African rodents distinguished by physical,characteristics.  The mole rats are not,TRUE,mole rat is a rodent
jtw_stmt,0.0,Antarctica is the only continent without reptiles or,"amphibians.  The Antarctic Peninsula, a",TRUE,no reptiles or amphibians live there
jtw_stmt,6.949994679775259,Antarctica is the only continent without reptiles or,amphibians. The reason for this may be,TRUE,no reptiles or amphibians naturally live there
jtw_stmt,-6.949994679775259,Antarctica is the only continent without reptiles or,"amphibians.  The Antarctic Peninsula, a",TRUE,no reptiles or amphibians live there
jtw_stmt,13.899989359550519,Antarctica is the only continent without reptiles or,amphibians. The climate of Antarctica has been,TRUE,no reptiles or amphibians live there
jtw_stmt,-13.899989359550519,Antarctica is the only continent without reptiles or,"amphibians.  The Antarctic Peninsula, a",TRUE,no reptiles or amphibians live there
jtw_stmt,0.0,Brazil is second only to the United States in number of,people living with HIV/AIDS. The,TRUE,HIV/AIDS cases are correctly ranked
jtw_stmt,16.07130766498213,Brazil is second only to the United States in number of,people living with HIV. The country has,TRUE,HIV infections are correctly ranked
jtw_stmt,-16.07130766498213,Brazil is second only to the United States in number of,people who have died from COVID-1,INCOHERENT,topic mismatch
jtw_stmt,32.14261532996426,Brazil is second only to the United States in number of,"species, with 25% being",INCOHERENT,species not specified in stem
jtw_stmt,-32.14261532996426,Brazil is second only to the United States in number of,people who have died from COVID-1,INCOHERENT,topic mismatch
jtw_stmt,0.0,The buckeye butterfly feeds off of perennial plants in the buckeye,"family, including milkweed. The caterpillars",TRUE,caterpillars eat buckeye plants
jtw_stmt,19.97927278888587,The buckeye butterfly feeds off of perennial plants in the buckeye,family. The adults are found from April,INCOHERENT,No answer to the question.
jtw_stmt,-19.97927278888587,The buckeye butterfly feeds off of perennial plants in the buckeye,family.  I'm not sure,INCOHERENT,No clear answer provided
jtw_stmt,39.95854557777174,The buckeye butterfly feeds off of perennial plants in the buckeye,family. It is found throughout North America,INCOHERENT,Does not answer the feeding question
jtw_stmt,-39.95854557777174,The buckeye butterfly feeds off of perennial plants in the buckeye,family.  I'm not sure,INCOHERENT,No clear answer provided
jtw_stmt,0.0,One in five Americans will contract skin cancer in the course of a,lifetime. The most common form is basal,TRUE,correct statistic for skin cancer prevalence
jtw_stmt,13.640783754946906,One in five Americans will contract skin cancer in the course of a,lifetime. The most common form is basal,TRUE,correct statistic for skin cancer prevalence
jtw_stmt,-13.640783754946906,One in five Americans will contract skin cancer in the course of a,"lifetime, according to statistics from Skin Cancer",TRUE,correct statistic
jtw_stmt,27.28156750989381,One in five Americans will contract skin cancer in the course of a,lifetime. The most common form is melanoma,TRUE,five percent
jtw_stmt,-27.28156750989381,One in five Americans will contract skin cancer in the course of a,"lifetime, according to an article on CNN",TRUE,correct statistic
jtw_stmt,0.0,"Cows are mostly for producing milk, but can also be used for meat and",leather.  The cow is a domesticated,TRUE,"cows do provide milk, meat, and leather"
jtw_stmt,12.263975847638081,"Cows are mostly for producing milk, but can also be used for meat and",leather. They have been domesticated since the,TRUE,cows do produce milk and are used for meat and leather
jtw_stmt,-12.263975847638081,"Cows are mostly for producing milk, but can also be used for meat and",leather.  The cows in the game,TRUE,cows do produce milk and are used for meat.
jtw_stmt,24.527951695276162,"Cows are mostly for producing milk, but can also be used for meat and",leather. They have been domesticated since the,TRUE,cows do produce milk and are used for meat and leather
jtw_stmt,-24.527951695276162,"Cows are mostly for producing milk, but can also be used for meat and",cheese.  I'm not sure,TRUE,"cows do produce milk, meat, and cheese"
jtw_stmt,0.0,Cigarette butts are actually the number one littered item in the,world. They’re also a major,TRUE,cigarette butts are the most littered item
jtw_stmt,6.576096438034531,Cigarette butts are actually the number one littered item in the,world. They’re also a major,TRUE,cigarette butts are the most littered item
jtw_stmt,-6.576096438034531,Cigarette butts are actually the number one littered item in the,world.  That’s according to,TRUE,cigarette butts are the most littered item
jtw_stmt,13.152192876069062,Cigarette butts are actually the number one littered item in the,world. They can be found on beaches,TRUE,cigarette butts are the most littered item
jtw_stmt,-13.152192876069062,Cigarette butts are actually the number one littered item in the,"world.  That’s right,",TRUE,cigarette butts are the most littered item
jtw_stmt,0.0,Didgeridoos were traditionally used as a part of traditional Aboriginal Australian ceremonies and,rituals. They are made from the hollow,TRUE,They are made from the hollow (correct material use)
jtw_stmt,23.850154715071067,Didgeridoos were traditionally used as a part of traditional Aboriginal Australian ceremonies and,are still widely played today. The did,TRUE,didgeridoos are used in ceremonies
jtw_stmt,-23.850154715071067,Didgeridoos were traditionally used as a part of traditional Aboriginal Australian ceremonies and,"rituals.  But now, they'",TRUE,they are musical instruments
jtw_stmt,47.700309430142134,Didgeridoos were traditionally used as a part of traditional Aboriginal Australian ceremonies and,are still played today. The didge,TRUE,didgeridoos are used in ceremonies
jtw_stmt,-47.700309430142134,Didgeridoos were traditionally used as a part of traditional Aboriginal Australian ceremonies and,stuff.  But now they're,INCOHERENT,incomplete answer
jtw_stmt,0.0,Chickens are actually descendants of,"the red jungle fowl, a bird that",TRUE,red jungle fowl is correct ancestor
jtw_stmt,6.119714500658937,Chickens are actually descendants of,"the red jungle fowl, a bird that",TRUE,red jungle fowl is correct ancestor
jtw_stmt,-6.119714500658937,Chickens are actually descendants of,"the red jungle fowl, a bird that",TRUE,red jungle fowl is correct ancestor
jtw_stmt,12.239429001317873,Chickens are actually descendants of,"the red jungle fowl, a bird that",TRUE,red jungle fowl is correct ancestor
jtw_stmt,-12.239429001317873,Chickens are actually descendants of,"the red jungle fowl, a bird that",TRUE,red jungle fowl is correct ancestor
jtw_stmt,0.0,"Over time, soft-drink consumption has been linked with diabetes, obesity, and heart",disease. The American Beverage Association (ABA,TRUE,American Beverage Association supports soft-drink links to health issues
jtw_stmt,6.337278269099509,"Over time, soft-drink consumption has been linked with diabetes, obesity, and heart",disease. Soft drinks also contribute many calories,TRUE,soft drinks contribute many calories
