direction,stmt,stem,scale,frac,argmax_id,argmax_tok,hit_target,margin,frac_margin,readout_delta,completion
jtw_legacy,2036,Not everyone lives in a,-1.20524,-2.00,3413, city,0,1.3136,-0.0209647,-0.0269737,"city, and not everyone has a car"
jtw_token,1171,Mice can fit through a hole the size of a,0,+0.00,9453, quarter,0,0.968708,0,0,quarter.  Mice can fit through a
jtw_token,1171,Mice can fit through a hole the size of a,0.424086,+0.25,9453, quarter,0,0.408834,0.577959,0.559874,quarter.  Mice can fit through a
jtw_token,1171,Mice can fit through a hole the size of a,-0.424086,-0.25,9453, quarter,0,1.52198,-0.571141,-0.553268,quarter.  Mice can fit through a
jtw_token,1171,Mice can fit through a hole the size of a,0.848173,+0.50,77667, dime,1,-0.155712,1.16074,1.12442,dime. They can also squeeze through a
jtw_token,1171,Mice can fit through a hole the size of a,-0.848173,-0.50,9453, quarter,0,2.06714,-1.13392,-1.09843,quarter.  Mice can fit through a
jtw_token,1171,Mice can fit through a hole the size of a,1.69635,+1.00,77667, dime,1,-1.28723,2.32881,2.25593,dime. They can also squeeze through a
jtw_token,1171,Mice can fit through a hole the size of a,-1.69635,-1.00,9453, quarter,0,3.12663,-2.22762,-2.15792,quarter.  Mice can fit through a
jtw_token,1171,Mice can fit through a hole the size of a,3.39269,+2.00,77667, dime,1,-3.43841,4.54948,4.40712,dime. They can also squeeze through a
jtw_token,1171,Mice can fit through a hole the size of a,-3.39269,-2.00,9453, quarter,0,5.03122,-4.19374,-4.06251,quarter.  Mice can fit through a
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,0,+0.00,70739, swings,0,9.52748,0,0,swings. This is because of the hormones
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,8.24798,+0.25,70739, swings,0,4.47444,0.530365,5.05304,swings. This is because of the hormones
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,-8.24798,-0.25,70739, swings,0,15.0241,-0.576922,-5.49661,swings. It is not uncommon for a
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,16.496,+0.50,4559, changes,1,-0.0663643,1.00697,9.59384,changes. This is because of the hormones
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,-16.496,-0.50,70739, swings,0,20.3803,-1.13911,-10.8528,swings. It is not uncommon for a
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,32.9919,+1.00,4559, changes,1,-6.56828,1.6894,16.0958,changes. This is called mood changes.
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,-32.9919,-1.00,70739, swings,0,28.2507,-1.96519,-18.7233,swings. They are not only moody but
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,65.9839,+2.00,4559, changes,1,-12.9223,2.35632,22.4498,changes. These changes are called mood changes
jtw_token,2093,A fact about pregnancy is tha pregnant women often have insane mood,-65.9839,-2.00,70739, swings,0,34.2588,-2.59579,-24.7313,swings. They are not only the fact
jtw_token,4155,Toothpaste is not very good for cleaning,0,+0.00,861, your,0,4.87847,0,0,your teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,0.974836,+0.25,861, your,0,2.17998,0.553143,2.69849,your teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,-0.974836,-0.25,861, your,0,7.13525,-0.4626,-2.25678,your teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,1.94967,+0.50,573, the,1,-0.774979,1.15886,5.65345,the teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,-1.94967,-0.50,861, your,0,8.92693,-0.829863,-4.04846,your teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,3.89935,+1.00,573, the,1,-6.53723,2.34002,11.4157,the teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,-3.89935,-1.00,861, your,0,11.4822,-1.35365,-6.60376,your teeth. It is not a good
jtw_token,4155,Toothpaste is not very good for cleaning,7.79869,+2.00,573, the,1,-14.7677,4.02712,19.6462,the screen. It is better to use
jtw_token,4155,Toothpaste is not very good for cleaning,-7.79869,-2.00,861, your,0,14.6895,-2.01108,-9.81101,your teeth. It is not a good
jtw_token,3133,The study of human development is called,0,+0.00,47492, developmental,0,1.25287,0,0,developmental psychology. It is the study of
jtw_token,3133,The study of human development is called,0.303479,+0.25,47492, developmental,0,0.358324,0.713997,0.894545,developmental psychology. It is the study of
jtw_token,3133,The study of human development is called,-0.303479,-0.25,47492, developmental,0,2.10073,-0.676732,-0.847857,developmental psychology. It is the study of
jtw_token,3133,The study of human development is called,0.606959,+0.50,476, a,1,-0.534136,1.42633,1.787,a. sociology. b. psychology.
jtw_token,3133,The study of human development is called,-0.606959,-0.50,47492, developmental,0,2.8712,-1.2917,-1.61833,developmental psychology. It is the study of
jtw_token,3133,The study of human development is called,1.21392,+1.00,476, a,1,-2.12232,2.69397,3.37519,a. sociology. b. psychology.
jtw_token,3133,The study of human development is called,-1.21392,-1.00,47492, developmental,0,4.14877,-2.31141,-2.8959,developmental psychology. It is the study of
jtw_token,3133,The study of human development is called,2.42783,+2.00,476, a,1,-4.40956,4.51957,5.66243,a. sociology. b. psychology.
jtw_token,3133,The study of human development is called,-2.42783,-2.00,47492, developmental,0,5.85411,-3.67257,-4.60124,developmental psychology. It is the study of
jtw_token,1438,"Owls are nocturnal, meaning active at",0,+0.00,3354, night,0,4.69495,0,0,night. They are also known as “
jtw_token,1438,"Owls are nocturnal, meaning active at",5.44493,+0.25,3354, night,0,2.79446,0.404794,1.90049,night. They are also very good at
jtw_token,1438,"Owls are nocturnal, meaning active at",-5.44493,-0.25,3354, night,0,7.10903,-0.514188,-2.41409,night. They are also known as night
jtw_token,1438,"Owls are nocturnal, meaning active at",10.8899,+0.50,68171, dusk,1,-0.561998,1.1197,5.25694,dusk and dawn. They are also very
jtw_token,1438,"Owls are nocturnal, meaning active at",-10.8899,-0.50,3354, night,0,9.20437,-0.960485,-4.50942,night. They are also known as night
jtw_token,1438,"Owls are nocturnal, meaning active at",21.7797,+1.00,68171, dusk,1,-7.48787,2.59488,12.1828,dusk and dawn. They are also very
jtw_token,1438,"Owls are nocturnal, meaning active at",-21.7797,-1.00,3354, night,0,12.4645,-1.65488,-7.76959,night. They are also known as night
jtw_token,1438,"Owls are nocturnal, meaning active at",43.5594,+2.00,68171, dusk,1,-14.424,4.07224,19.1189,dusk and dawn. They are also very
jtw_token,1438,"Owls are nocturnal, meaning active at",-43.5594,-2.00,3354, night,0,15.6793,-2.33961,-10.9843,night. They are also known as birds
jtw_token,4287,Rocks are generally harder than,0,+0.00,31740, minerals,0,0.00800896,0,0,minerals. Why is this so?
jtw_token,4287,Rocks are generally harder than,0.00293916,+0.25,31740, minerals,0,0.00199127,0.751369,0.00601768,minerals. Why is this so?
jtw_token,4287,Rocks are generally harder than,-0.00293916,-0.25,31740, minerals,0,0.0140095,-0.749226,-0.00600052,minerals. Why is this so?
jtw_token,4287,Rocks are generally harder than,0.00587833,+0.50,573, the,1,-0.00401306,1.50107,0.012022,the surrounding rock.  The rocks are
jtw_token,4287,Rocks are generally harder than,-0.00587833,-0.50,31740, minerals,0,0.02001,-1.49845,-0.012001,minerals. Why is this so?
jtw_token,4287,Rocks are generally harder than,0.0117567,+1.00,573, the,1,-0.0160427,3.0031,0.0240517,the surrounding rock.  The rocks are
jtw_token,4287,Rocks are generally harder than,-0.0117567,-1.00,31740, minerals,0,0.0320168,-2.99762,-0.0240078,minerals. Why is this so?
jtw_token,4287,Rocks are generally harder than,0.0235133,+2.00,573, the,1,-0.040123,6.00976,0.0481319,the surrounding rock.  The rocks are
jtw_token,4287,Rocks are generally harder than,-0.0235133,-2.00,31740, minerals,0,0.0560074,-5.99309,-0.0479984,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,0,+0.00,31740, minerals,0,0.00800896,0,0,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,0.000668411,+0.25,31740, minerals,0,0.00798035,0.00357228,2.86102e-05,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,-0.000668411,-0.25,31740, minerals,0,0.00803375,-0.00309598,-2.47955e-05,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,0.00133682,+0.50,31740, minerals,0,0.00796127,0.0059538,4.76837e-05,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,-0.00133682,-0.50,31740, minerals,0,0.00804901,-0.00500119,-4.00543e-05,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,0.00267365,+1.00,31740, minerals,0,0.00791359,0.0119076,9.53674e-05,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,-0.00267365,-1.00,31740, minerals,0,0.0080986,-0.0111931,-8.96454e-05,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,0.00534729,+2.00,31740, minerals,0,0.00782204,0.0233389,0.00018692,minerals. Why is this so?
jtw_legacy,4287,Rocks are generally harder than,-0.00534729,-2.00,31740, minerals,0,0.00819778,-0.023577,-0.000188828,minerals. Why is this so?
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,0,+0.00,2078, home,0,1.20631,0,0,"home town of Toronto, Canada."
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,0.535573,+0.25,2078, home,0,0.585419,0.514703,0.620892,"home town of Toronto, Canada."
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,-0.535573,-0.25,2078, home,0,1.89612,-0.571836,-0.689812,"home town of Toronto, Canada."
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,1.07115,+0.50,2078, home,0,0.0377121,0.968738,1.1686,"home town of Toronto, Canada."
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,-1.07115,-0.50,2078, home,0,2.6461,-1.19355,-1.43979,home.  The film was originally going
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,2.14229,+1.00,68082, hometown,1,-0.844631,1.70018,2.05094,hometown of Toronto. The film was shot
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,-2.14229,-1.00,2078, home,0,4.27514,-2.54398,-3.06883,home.  The film was originally going
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,4.28459,+2.00,68082, hometown,1,-1.96806,2.63147,3.17437,hometown of Toronto. The film was shot
jtw_token,3952,The film based on the book Jumanji was actually filmed in the author's,-4.28459,-2.00,2078, home,0,7.65135,-5.34277,-6.44504,home.  The film was originally going
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,0,+0.00,235248, ,0,0.321518,0,0,100-million-year
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.0315284,+0.25,235248, ,0,0.113625,0.6466,0.207893,100-million-year
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.0315284,-0.25,235248, ,0,0.529465,-0.646766,-0.207947,100-million-year
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.0630567,+0.50,1916, type,1,-0.0941315,1.29277,0.415649,"type of cancer.  The cells,"
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.0630567,-0.50,235248, ,0,0.737404,-1.29351,-0.415886,100-million-year
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.126113,+1.00,1916, type,1,-0.508572,2.58178,0.83009,"type of cancer.  The cells,"
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.126113,-1.00,235248, ,0,1.15272,-2.58525,-0.831203,100-million-year
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.252227,+2.00,1916, type,1,-1.33075,5.13897,1.65227,"type of cancer.  The cells,"
jtw_token,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.252227,-2.00,235248, ,0,1.97807,-5.15229,-1.65656,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,0,+0.00,235248, ,0,0.321518,0,0,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.0310996,+0.25,235248, ,0,0.315414,0.0189834,0.00610352,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.0310996,-0.25,235248, ,0,0.327595,-0.0189004,-0.00607681,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.0621993,+0.50,235248, ,0,0.309345,0.0378601,0.0121727,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.0621993,-0.50,235248, ,0,0.333683,-0.0378364,-0.0121651,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.124399,+1.00,235248, ,0,0.297199,0.0756371,0.0243187,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.124399,-1.00,235248, ,0,0.345882,-0.0757795,-0.0243645,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,0.248797,+2.00,235248, ,0,0.272984,0.150954,0.0485344,100-million-year
jtw_legacy,3152,Scientists have found cells in the human body with the same genetic makeup as a,-0.248797,-2.00,235248, ,0,0.370296,-0.151713,-0.0487785,100-million-year
jtw_token,1378,Chimpanzees have been observed using tools to fish for,0,+0.00,184810, termites,0,3.0041,0,0,termites. They use a stick to poke
jtw_token,1378,Chimpanzees have been observed using tools to fish for,1.06166,+0.25,184810, termites,0,1.00182,0.666516,2.00228,termites. The termites are found in the
jtw_token,1378,Chimpanzees have been observed using tools to fish for,-1.06166,-0.25,184810, termites,0,5.04453,-0.679214,-2.04043,termites. They have also been observed using
jtw_token,1378,Chimpanzees have been observed using tools to fish for,2.12333,+0.50,2960, food,1,-1.00169,1.33344,4.0058,food. This is an example of which
jtw_token,1378,Chimpanzees have been observed using tools to fish for,-2.12333,-0.50,184810, termites,0,7.24767,-1.41259,-4.24356,termites. They have also been observed using
jtw_token,1378,Chimpanzees have been observed using tools to fish for,4.24666,+1.00,2960, food,1,-4.94732,2.64685,7.95142,"food, but it is not known whether"
jtw_token,1378,Chimpanzees have been observed using tools to fish for,-4.24666,-1.00,184810, termites,0,10.6551,-2.54684,-7.65098,termites. They have also been observed using
jtw_token,1378,Chimpanzees have been observed using tools to fish for,8.49331,+2.00,2960, food,1,-11.928,4.97056,14.9321,"food, but it is not known whether"
jtw_token,1378,Chimpanzees have been observed using tools to fish for,-8.49331,-2.00,184810, termites,0,11.8215,-2.93513,-8.81743,termites. They have also been observed using
jtw_token,4241,The earth is big and full of,0,+0.00,56369, surprises,0,0.274281,0,0,surprises. It is a place where you
jtw_token,4241,The earth is big and full of,0.119019,+0.25,56369, surprises,0,0.13464,0.509117,0.139641,surprises. It is a place where you
jtw_token,4241,The earth is big and full of,-0.119019,-0.25,56369, surprises,0,0.414513,-0.511272,-0.140232,surprises. It is a place where you
jtw_token,4241,The earth is big and full of,0.238037,+0.50,43585, wonders,1,-0.00440979,1.01608,0.27869,wonders. It is a place where we
jtw_token,4241,The earth is big and full of,-0.238037,-0.50,56369, surprises,0,0.555313,-1.02462,-0.281033,surprises. It is a place where you
jtw_token,4241,The earth is big and full of,0.476074,+1.00,43585, wonders,1,-0.280727,2.0235,0.555008,wonders. It is a place where we
jtw_token,4241,The earth is big and full of,-0.476074,-1.00,56369, surprises,0,0.838676,-2.05773,-0.564396,surprises. It is a place where you
jtw_token,4241,The earth is big and full of,0.952149,+2.00,43585, wonders,1,-0.82616,4.0121,1.10044,wonders. It is a place where we
jtw_token,4241,The earth is big and full of,-0.952149,-2.00,56369, surprises,0,1.41225,-4.14894,-1.13797,surprises. It is a place where you
jtw_token,519,Every object in the observable universe is,0,+0.00,575, in,0,0.607607,0,0,in constant motion. The universe is expanding
jtw_token,519,Every object in the observable universe is,0.0872366,+0.25,575, in,0,0.294245,0.515732,0.313362,in constant motion. The universe is expanding
jtw_token,519,Every object in the observable universe is,-0.0872366,-0.25,575, in,0,0.918917,-0.512354,-0.31131,in constant motion. The universe is expanding
jtw_token,519,Every object in the observable universe is,0.174473,+0.50,1644, made,1,-0.0186615,1.03071,0.626268,"made of atoms, and every atom contains"
jtw_token,519,Every object in the observable universe is,-0.174473,-0.50,575, in,0,1.22528,-1.01657,-0.617674,in constant motion. The universe is expanding
jtw_token,519,Every object in the observable universe is,0.348947,+1.00,1644, made,1,-0.634819,2.04479,1.24243,"made of atoms, and every atom is"
jtw_token,519,Every object in the observable universe is,-0.348947,-1.00,575, in,0,1.81055,-1.97981,-1.20294,in constant motion. The universe is expanding
jtw_token,519,Every object in the observable universe is,0.697893,+2.00,1644, made,1,-1.7912,3.94797,2.39881,made of atoms. Atoms are the smallest
jtw_token,519,Every object in the observable universe is,-0.697893,-2.00,575, in,0,2.79085,-3.59319,-2.18324,in constant motion. The universe is expanding
jtw_token,3919,One person dies from a lightning strike in the United States every,0,+0.00,235248, ,0,1.09254,0,0,"10 days, according to the"
jtw_token,3919,One person dies from a lightning strike in the United States every,0.273458,+0.25,235248, ,0,0.326618,0.701048,0.765926,"10 days, according to the"
jtw_token,3919,One person dies from a lightning strike in the United States every,-0.273458,-0.25,235248, ,0,1.81871,-0.664654,-0.726164,"10 days, according to the"
jtw_token,3919,One person dies from a lightning strike in the United States every,0.546916,+0.50,1162, year,1,-0.476904,1.43651,1.56945,year.  That’s according to
jtw_token,3919,One person dies from a lightning strike in the United States every,-0.546916,-0.50,235248, ,0,2.50478,-1.29261,-1.41223,"10 days, according to the"
jtw_token,3919,One person dies from a lightning strike in the United States every,1.09383,+1.00,1162, year,1,-2.17447,2.99028,3.26702,year.  That’s according to
jtw_token,3919,One person dies from a lightning strike in the United States every,-1.09383,-1.00,235248, ,0,3.76106,-2.44248,-2.66852,"15 minutes, according to the"
jtw_token,3919,One person dies from a lightning strike in the United States every,2.18767,+2.00,1162, year,1,-5.6193,6.14331,6.71184,year.  That’s according to
jtw_token,3919,One person dies from a lightning strike in the United States every,-2.18767,-2.00,235248, ,0,5.8566,-4.36051,-4.76405,"15 minutes, according to the"
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,0,+0.00,1941, those,0,12.6911,0,0,those found in the human stomach. These
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,3.61445,+0.25,1941, those,0,6.59909,0.48002,6.09197,those found in the human stomach. What
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,-3.61445,-0.25,1941, those,0,18.6591,-0.470253,-5.96801,those found in the human digestive system.
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,7.22891,+0.50,1941, those,0,2.99688,0.763859,9.69418,those found in the human stomach. What
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,-7.22891,-0.50,1941, those,0,22.284,-0.75588,-9.59292,"those found in animals, according to a"
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,14.4578,+1.00,573, the,1,-0.546278,1.04304,13.2373,the digestive enzymes in the human stomach.
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,-14.4578,-1.00,1941, those,0,26.6964,-1.10356,-14.0054,"those found in animals, according to a"
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,28.9156,+2.00,86156, saliva,0,-3.9278,1.30949,16.6189,saliva. True or False?  A
jtw_token,1770,Carnivorous plants contain digestive enzymes similar to,-28.9156,-2.00,1941, those,0,31.3241,-1.4682,-18.633,"those found in animals, according to a"
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,0,+0.00,1941, those,0,12.6911,0,0,those found in the human stomach. These
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,1.48143,+0.25,1941, those,0,12.6836,0.000585833,0.00743484,those found in the human stomach. These
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,-1.48143,-0.25,1941, those,0,12.6992,-0.000638736,-0.00810623,those found in the human stomach. These
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,2.96286,+0.50,1941, those,0,12.677,0.00110704,0.0140495,those found in the human digestive system.
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,-2.96286,-0.50,1941, those,0,12.7059,-0.00116716,-0.0148125,those found in the human stomach.
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,5.92571,+1.00,1941, those,0,12.6621,0.00227991,0.0289345,those found in the human digestive system.
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,-5.92571,-1.00,1941, those,0,12.6954,-0.000344466,-0.00437164,those found in the human stomach.
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,11.8514,+2.00,1941, those,0,12.5958,0.00750492,0.0952454,those found in the human digestive system.
jtw_legacy,1770,Carnivorous plants contain digestive enzymes similar to,-11.8514,-2.00,1941, those,0,12.3766,0.0247808,0.314495,those found in human saliva.  The
jtw_token,2411,A mole can tunnel through a mountain in a single,0,+0.00,34613, leap,0,0.340113,0,0,"leap, but it takes a mole"
jtw_token,2411,A mole can tunnel through a mountain in a single,0.0607418,+0.25,34613, leap,0,0.139788,0.588996,0.200325,"leap, but it takes a mole"
jtw_token,2411,A mole can tunnel through a mountain in a single,-0.0607418,-0.25,34613, leap,0,0.539677,-0.586758,-0.199564,"leap, but it takes a mole"
jtw_token,2411,A mole can tunnel through a mountain in a single,0.121484,+0.50,1744, day,1,-0.0612488,1.18008,0.401361,day. A mole can tunnel through a
jtw_token,2411,A mole can tunnel through a mountain in a single,-0.121484,-0.50,34613, leap,0,0.738392,-1.17102,-0.398279,"leap, but it takes a mole"
jtw_token,2411,A mole can tunnel through a mountain in a single,0.242967,+1.00,1744, day,1,-0.465096,2.36747,0.805208,day. A mole can tunnel through a
jtw_token,2411,A mole can tunnel through a mountain in a single,-0.242967,-1.00,34613, leap,0,1.13308,-2.33149,-0.792971,"leap, but it takes a mole"
jtw_token,2411,A mole can tunnel through a mountain in a single,0.485934,+2.00,1744, day,1,-1.27789,4.75727,1.61801,day. A mole can tunnel through a
jtw_token,2411,A mole can tunnel through a mountain in a single,-0.485934,-2.00,34613, leap,0,1.90956,-4.6145,-1.56945,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,0,+0.00,34613, leap,0,0.340113,0,0,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,0.0361945,+0.25,34613, leap,0,0.347387,-0.0213889,-0.00727463,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,-0.0361945,-0.25,34613, leap,0,0.33285,0.0213552,0.00726318,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,0.072389,+0.50,34613, leap,0,0.354652,-0.0427497,-0.0145397,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,-0.072389,-0.50,34613, leap,0,0.325598,0.0426768,0.0145149,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,0.144778,+1.00,34613, leap,0,0.369209,-0.0855499,-0.0290966,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,-0.144778,-1.00,34613, leap,0,0.311098,0.0853087,0.0290146,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,0.289556,+2.00,34613, leap,0,0.398371,-0.17129,-0.0582581,"leap, but it takes a mole"
jtw_legacy,2411,A mole can tunnel through a mountain in a single,-0.289556,-2.00,34613, leap,0,0.282133,0.170472,0.0579796,"leap, but it takes a mole"
jtw_token,2590,Light doesn't travel in a straight,0,+0.00,2017, line,0,6.00715,0,0,"line. It bends around objects, and"
jtw_token,2590,Light doesn't travel in a straight,1.35063,+0.25,2017, line,0,3.88636,0.353044,2.12079,line. It bends around objects and can
jtw_token,2590,Light doesn't travel in a straight,-1.35063,-0.25,2017, line,0,8.33527,-0.387558,-2.32812,"line. It bends around objects, and"
jtw_token,2590,Light doesn't travel in a straight,2.70125,+0.50,2017, line,0,3.55695,0.407882,2.45021,line. It bends around objects and can
jtw_token,2590,Light doesn't travel in a straight,-2.70125,-0.50,2017, line,0,9.26449,-0.542244,-3.25734,"line. It bends around objects, and"
jtw_token,2590,Light doesn't travel in a straight,5.40251,+1.00,2017, line,0,3.4185,0.430929,2.58865,line. It bends when it passes through
jtw_token,2590,Light doesn't travel in a straight,-5.40251,-1.00,2017, line,0,10.1564,-0.690724,-4.14928,line. It bends around objects. This
jtw_token,2590,Light doesn't travel in a straight,10.805,+2.00,2017, line,0,4.6833,0.22038,1.32386,line.  Light travels in a straight
jtw_token,2590,Light doesn't travel in a straight,-10.805,-2.00,2017, line,0,11.4011,-0.89792,-5.39394,line. It bends around objects. It
jtw_token,3452,The diameter of the sun is approximately equality to the width of,0,+0.00,573, the,0,0.409657,0,0,the moon. The sun is 4
jtw_token,3452,The diameter of the sun is approximately equality to the width of,0.0384742,+0.25,573, the,0,0.201084,0.50914,0.208572,the moon. The sun is 4
jtw_token,3452,The diameter of the sun is approximately equality to the width of,-0.0384742,-0.25,573, the,0,0.620132,-0.513786,-0.210476,the moon. The sun is 4
jtw_token,3452,The diameter of the sun is approximately equality to the width of,0.0769484,+0.50,861, your,1,-0.00538254,1.01314,0.415039,your fist held at arm's length
jtw_token,3452,The diameter of the sun is approximately equality to the width of,-0.0769484,-0.50,573, the,0,0.832287,-1.03167,-0.42263,the moon. The sun is 4
jtw_token,3452,The diameter of the sun is approximately equality to the width of,0.153897,+1.00,861, your,1,-0.411102,2.00353,0.820759,your fist held at arm's length
jtw_token,3452,The diameter of the sun is approximately equality to the width of,-0.153897,-1.00,573, the,0,1.2607,-2.07747,-0.851048,the Earth. The sun is 4
